                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                 1.9222,                 1.8969,                 1.0866,                0.40869,                0.50506,                0.41391,                 0.1827,                 1.6885,                 1.7177,                 1.0566,              0.0095248,              0.0095248,              0.0095248
                     26,                 1.9182,                 1.8899,                 1.0852,                0.42799,                0.50881,                0.41953,                0.18304,                 1.6706,                   1.73,                 1.0494,               0.009505,               0.009505,               0.009505
                     27,                 1.9145,                 1.8919,                 1.0892,                0.45847,                0.52274,                0.44453,                0.19674,                 1.6682,                 1.6872,                   1.05,              0.0094852,              0.0094852,              0.0094852
                     28,                 1.9039,                 1.8878,                 1.0852,                0.43082,                0.51151,                0.42255,                0.18283,                 1.7101,                 1.7075,                 1.0666,              0.0094654,              0.0094654,              0.0094654
                     29,                 1.9003,                 1.8878,                 1.0812,                0.43998,                0.50681,                 0.4346,                 0.1928,                  1.668,                 1.6911,                 1.0518,              0.0094456,              0.0094456,              0.0094456
                     30,                 1.8903,                 1.8755,                 1.0808,                0.44014,                0.50781,                0.43058,                0.18771,                 1.7257,                 1.6918,                 1.0778,              0.0094258,              0.0094258,              0.0094258
                     31,                 1.9006,                 1.8658,                 1.0803,                0.45398,                0.50046,                0.43986,                0.19601,                 1.6843,                 1.6647,                  1.061,               0.009406,               0.009406,               0.009406
                     32,                 1.8864,                 1.8504,                  1.074,                0.43991,                0.52888,                0.44363,                0.19851,                 1.6357,                 1.6729,                 1.0411,              0.0093862,              0.0093862,              0.0093862
                     33,                 1.8767,                 1.8488,                 1.0748,                0.46732,                0.51516,                0.45327,                0.20316,                 1.6583,                 1.6565,                 1.0469,              0.0093664,              0.0093664,              0.0093664
                     34,                 1.8798,                 1.8495,                 1.0736,                0.45021,                0.52633,                 0.4506,                0.20363,                 1.6404,                 1.6619,                 1.0442,              0.0093466,              0.0093466,              0.0093466
                     35,                  1.872,                 1.8408,                 1.0723,                0.44997,                0.51851,                0.44951,                0.20229,                 1.6407,                 1.6654,                 1.0439,              0.0093268,              0.0093268,              0.0093268
                     36,                  1.858,                 1.8441,                 1.0666,                0.45451,                0.52032,                0.45517,                0.20371,                 1.6472,                 1.6631,                 1.0451,               0.009307,               0.009307,               0.009307
                     37,                 1.8536,                 1.8501,                 1.0689,                0.45646,                0.51812,                0.44812,                0.20148,                 1.6673,                 1.6608,                 1.0553,              0.0092872,              0.0092872,              0.0092872
                     38,                 1.8531,                  1.836,                 1.0683,                0.44927,                0.54141,                0.46102,                0.20653,                  1.647,                  1.648,                 1.0458,              0.0092674,              0.0092674,              0.0092674
                     39,                 1.8416,                 1.8199,                 1.0657,                0.47416,                0.52534,                0.46785,                0.20906,                 1.6711,                 1.6269,                 1.0567,              0.0092476,              0.0092476,              0.0092476
                     40,                 1.8352,                 1.8191,                 1.0599,                0.45728,                0.53122,                0.45616,                0.20378,                 1.6914,                 1.6433,                 1.0611,              0.0092278,              0.0092278,              0.0092278
                     41,                 1.8479,                 1.8271,                 1.0625,                  0.476,                0.52194,                0.46059,                0.20547,                 1.6741,                 1.6443,                 1.0526,               0.009208,               0.009208,               0.009208
                     42,                 1.8313,                 1.8159,                 1.0608,                0.46432,                0.51527,                0.45992,                0.20531,                 1.6637,                 1.6413,                 1.0516,              0.0091882,              0.0091882,              0.0091882
                     43,                 1.8381,                 1.8241,                 1.0595,                0.46589,                0.52368,                0.46419,                0.20638,                 1.6831,                 1.6303,                 1.0581,              0.0091684,              0.0091684,              0.0091684
                     44,                  1.821,                 1.8153,                 1.0558,                0.47068,                0.53403,                0.46749,                0.21104,                 1.6392,                 1.6324,                 1.0396,              0.0091486,              0.0091486,              0.0091486
                     45,                 1.8286,                 1.8164,                  1.053,                0.46447,                0.53199,                0.46549,                0.20903,                 1.6656,                 1.6288,                 1.0515,              0.0091288,              0.0091288,              0.0091288
                     46,                 1.8219,                 1.8032,                 1.0562,                0.46711,                 0.5222,                0.46526,                0.20896,                 1.6736,                 1.6295,                 1.0524,               0.009109,               0.009109,               0.009109
                     47,                 1.8091,                 1.8096,                 1.0552,                0.48188,                0.52769,                0.47531,                0.21233,                 1.6778,                 1.6114,                 1.0578,              0.0090892,              0.0090892,              0.0090892
                     48,                  1.809,                 1.8213,                 1.0524,                0.47784,                0.53446,                0.47358,                0.21154,                 1.6532,                 1.6256,                 1.0478,              0.0090694,              0.0090694,              0.0090694
                     49,                 1.8067,                 1.7881,                 1.0536,                0.48761,                0.54178,                0.48272,                0.21795,                 1.6484,                 1.6074,                 1.0457,              0.0090496,              0.0090496,              0.0090496
                     50,                 1.8071,                 1.7955,                  1.049,                0.48711,                0.54213,                 0.4792,                0.21525,                 1.6482,                 1.6138,                 1.0447,              0.0090298,              0.0090298,              0.0090298
                     51,                 1.8012,                 1.7924,                 1.0516,                0.49255,                0.54103,                 0.4806,                0.21589,                 1.6459,                 1.6121,                 1.0443,                0.00901,                0.00901,                0.00901
                     52,                 1.8038,                 1.7947,                 1.0481,                0.48517,                0.53896,                0.47892,                0.21577,                 1.6424,                 1.6126,                 1.0425,              0.0089902,              0.0089902,              0.0089902
                     53,                  1.799,                 1.7971,                 1.0515,                0.48075,                0.54026,                0.47645,                0.21294,                  1.678,                 1.6077,                 1.0562,              0.0089704,              0.0089704,              0.0089704
                     54,                 1.7892,                  1.783,                 1.0459,                0.48261,                0.54293,                0.47814,                 0.2149,                 1.6542,                 1.6074,                 1.0481,              0.0089506,              0.0089506,              0.0089506
                     55,                  1.791,                 1.7809,                  1.044,                0.48455,                0.53271,                0.47568,                0.21563,                 1.6422,                 1.6092,                 1.0437,              0.0089308,              0.0089308,              0.0089308
                     56,                  1.795,                 1.7818,                 1.0417,                0.48261,                0.53692,                0.47855,                0.21464,                 1.6578,                 1.6068,                 1.0485,               0.008911,               0.008911,               0.008911
                     57,                 1.7824,                 1.7842,                  1.045,                0.47855,                0.54295,                0.48011,                0.21513,                  1.658,                 1.6021,                 1.0475,              0.0088912,              0.0088912,              0.0088912
                     58,                 1.7743,                 1.7796,                 1.0406,                0.48489,                0.54501,                0.48327,                0.21643,                 1.6518,                 1.6017,                 1.0446,              0.0088714,              0.0088714,              0.0088714
                     59,                  1.778,                 1.7719,                 1.0409,                0.48359,                0.54519,                0.48246,                0.21562,                 1.6577,                 1.6017,                 1.0477,              0.0088516,              0.0088516,              0.0088516
                     60,                 1.7713,                 1.7766,                 1.0414,                0.47751,                0.54479,                0.47983,                0.21556,                 1.6488,                 1.6025,                 1.0449,              0.0088318,              0.0088318,              0.0088318
                     61,                 1.7724,                 1.7656,                 1.0412,                0.47697,                0.54547,                0.47805,                0.21504,                 1.6625,                 1.6016,                 1.0507,               0.008812,               0.008812,               0.008812
                     62,                 1.7659,                 1.7637,                 1.0414,                0.48215,                0.54166,                0.47628,                0.21478,                 1.6532,                 1.6014,                 1.0483,              0.0087922,              0.0087922,              0.0087922
                     63,                 1.7668,                 1.7831,                 1.0388,                0.48282,                0.54423,                0.47981,                0.21558,                 1.6523,                 1.6003,                 1.0475,              0.0087724,              0.0087724,              0.0087724
                     64,                 1.7708,                 1.7566,                 1.0402,                0.48455,                0.54373,                0.48037,                0.21649,                 1.6563,                 1.5955,                 1.0486,              0.0087526,              0.0087526,              0.0087526
                     65,                 1.7674,                 1.7681,                 1.0393,                0.48324,                0.54205,                0.48134,                0.21721,                  1.659,                 1.5935,                 1.0504,              0.0087328,              0.0087328,              0.0087328
                     66,                 1.7621,                 1.7533,                 1.0422,                0.49234,                0.54553,                  0.486,                0.21846,                 1.6599,                 1.5889,                 1.0513,               0.008713,               0.008713,               0.008713
                     67,                  1.758,                  1.754,                 1.0368,                0.49038,                 0.5455,                0.48589,                0.21936,                 1.6613,                 1.5875,                 1.0515,              0.0086932,              0.0086932,              0.0086932
                     68,                 1.7588,                 1.7537,                 1.0365,                0.48949,                0.54496,                 0.4857,                0.21887,                 1.6629,                 1.5867,                 1.0518,              0.0086734,              0.0086734,              0.0086734
                     69,                  1.758,                 1.7548,                   1.04,                0.48647,                0.55137,                0.48537,                0.21843,                 1.6651,                 1.5858,                 1.0525,              0.0086536,              0.0086536,              0.0086536
                     70,                 1.7485,                 1.7515,                 1.0368,                0.49008,                0.55018,                0.48761,                0.22017,                 1.6568,                 1.5854,                  1.049,              0.0086338,              0.0086338,              0.0086338
                     71,                 1.7584,                 1.7559,                 1.0411,                0.48941,                0.54684,                0.48831,                0.21997,                 1.6537,                 1.5855,                 1.0473,               0.008614,               0.008614,               0.008614
                     72,                 1.7465,                 1.7504,                 1.0349,                0.49055,                0.54917,                0.48923,                0.22064,                 1.6541,                 1.5831,                 1.0474,              0.0085942,              0.0085942,              0.0085942
                     73,                 1.7488,                 1.7419,                 1.0356,                0.49234,                0.54842,                0.49067,                0.22197,                 1.6482,                 1.5817,                 1.0452,              0.0085744,              0.0085744,              0.0085744
                     74,                 1.7405,                   1.74,                 1.0365,                0.49343,                0.54494,                0.49014,                0.22287,                 1.6434,                 1.5802,                 1.0435,              0.0085546,              0.0085546,              0.0085546
                     75,                 1.7511,                 1.7305,                 1.0336,                0.49287,                0.54883,                0.49089,                 0.2232,                 1.6423,                 1.5785,                 1.0432,              0.0085348,              0.0085348,              0.0085348
                     76,                  1.755,                 1.7136,                 1.0361,                0.50076,                0.54298,                0.49302,                0.22379,                 1.6417,                 1.5775,                 1.0431,               0.008515,               0.008515,               0.008515
                     77,                 1.7448,                 1.7049,                 1.0309,                0.49894,                0.54637,                0.49256,                0.22446,                 1.6402,                 1.5765,                 1.0426,              0.0084952,              0.0084952,              0.0084952
                     78,                 1.7468,                 1.7059,                 1.0294,                0.49751,                0.55057,                0.49438,                0.22507,                 1.6408,                 1.5736,                  1.043,              0.0084754,              0.0084754,              0.0084754
                     79,                 1.7565,                 1.6942,                 1.0354,                0.50268,                0.55737,                0.49731,                0.22591,                 1.6429,                 1.5706,                 1.0436,              0.0084556,              0.0084556,              0.0084556
                     80,                 1.7453,                 1.6878,                 1.0325,                0.50719,                0.56104,                0.49909,                0.22675,                 1.6441,                 1.5672,                  1.044,              0.0084358,              0.0084358,              0.0084358
                     81,                 1.7497,                 1.6928,                 1.0314,                0.51234,                0.56016,                0.50207,                0.22818,                 1.6414,                 1.5641,                 1.0431,               0.008416,               0.008416,               0.008416
                     82,                 1.7402,                 1.6819,                 1.0317,                0.51994,                0.56307,                0.50644,                0.23024,                 1.6416,                 1.5591,                 1.0431,              0.0083962,              0.0083962,              0.0083962
                     83,                 1.7309,                 1.6575,                 1.0288,                0.52141,                0.56855,                0.51061,                0.23176,                  1.642,                  1.554,                 1.0431,              0.0083764,              0.0083764,              0.0083764
                     84,                 1.7402,                 1.6586,                 1.0317,                0.52631,                0.57543,                0.51398,                0.23386,                 1.6428,                  1.549,                 1.0436,              0.0083566,              0.0083566,              0.0083566
                     85,                   1.75,                 1.6859,                 1.0317,                0.52845,                0.57546,                0.51704,                0.23508,                 1.6421,                 1.5453,                 1.0432,              0.0083368,              0.0083368,              0.0083368
                     86,                 1.7273,                 1.6671,                 1.0277,                 0.5313,                 0.5798,                0.52009,                 0.2365,                 1.6399,                 1.5417,                 1.0422,               0.008317,               0.008317,               0.008317
                     87,                  1.734,                 1.6648,                 1.0308,                0.53197,                0.58223,                0.52269,                0.23804,                 1.6396,                  1.538,                 1.0419,              0.0082972,              0.0082972,              0.0082972
                     88,                 1.7152,                 1.6514,                 1.0267,                0.53829,                0.58323,                0.52557,                0.23935,                 1.6384,                 1.5339,                 1.0413,              0.0082774,              0.0082774,              0.0082774
                     89,                 1.7259,                 1.6503,                 1.0316,                0.54133,                0.58706,                0.52773,                0.24031,                 1.6372,                 1.5307,                 1.0407,              0.0082576,              0.0082576,              0.0082576
                     90,                 1.7338,                 1.6416,                 1.0326,                 0.5464,                 0.5888,                0.53168,                0.24182,                 1.6369,                 1.5263,                 1.0406,              0.0082378,              0.0082378,              0.0082378
                     91,                 1.7321,                 1.6473,                 1.0298,                0.54935,                0.59291,                0.53524,                0.24307,                 1.6364,                 1.5226,                 1.0401,               0.008218,               0.008218,               0.008218
                     92,                 1.7302,                 1.6485,                 1.0275,                0.55174,                0.59521,                0.53658,                0.24413,                 1.6352,                 1.5196,                   1.04,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.7325,                 1.6446,                 1.0309,                0.55471,                0.59333,                0.53867,                0.24498,                 1.6348,                 1.5168,                 1.0396,              0.0081784,              0.0081784,              0.0081784
                     94,                 1.7135,                 1.6278,                 1.0279,                0.55591,                0.59538,                0.54046,                0.24609,                 1.6323,                 1.5149,                 1.0388,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.7212,                 1.6269,                 1.0264,                0.55983,                0.59514,                0.54271,                0.24733,                 1.6319,                  1.512,                 1.0385,              0.0081388,              0.0081388,              0.0081388
                     96,                  1.723,                 1.6352,                 1.0249,                0.56078,                0.59584,                0.54392,                0.24795,                 1.6304,                 1.5103,                 1.0378,               0.008119,               0.008119,               0.008119
                     97,                 1.7144,                 1.6275,                  1.023,                 0.5618,                0.59832,                0.54564,                0.24911,                 1.6294,                 1.5079,                 1.0374,              0.0080992,              0.0080992,              0.0080992
                     98,                  1.726,                  1.632,                 1.0217,                0.56583,                0.59758,                0.54685,                 0.2494,                 1.6284,                 1.5061,                  1.037,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.7221,                 1.6282,                 1.0216,                0.56664,                0.59864,                0.54799,                0.25031,                 1.6269,                 1.5039,                 1.0364,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.7177,                 1.6345,                  1.024,                0.56754,                0.60138,                0.54944,                 0.2507,                 1.6258,                  1.502,                  1.036,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.7264,                 1.6254,                 1.0264,                0.56896,                0.60132,                0.55115,                0.25199,                 1.6226,                 1.5007,                 1.0349,                0.00802,                0.00802,                0.00802
                    102,                 1.7078,                 1.6234,                 1.0265,                 0.5691,                0.60276,                0.55209,                0.25247,                 1.6222,                 1.4989,                 1.0348,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.7157,                 1.6162,                 1.0257,                0.56866,                0.60415,                0.55323,                0.25312,                  1.622,                  1.497,                 1.0348,              0.0079804,              0.0079804,              0.0079804
                    104,                 1.7139,                 1.6273,                 1.0272,                 0.5687,                0.60434,                0.55355,                 0.2534,                 1.6209,                 1.4959,                 1.0343,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.7345,                 1.6326,                 1.0276,                0.57127,                0.60549,                0.55487,                0.25389,                 1.6202,                 1.4941,                  1.034,              0.0079408,              0.0079408,              0.0079408
                    106,                 1.7109,                 1.5964,                 1.0232,                0.57073,                0.60718,                0.55656,                0.25465,                 1.6198,                 1.4922,                  1.034,               0.007921,               0.007921,               0.007921
                    107,                 1.6986,                 1.6163,                 1.0204,                0.57479,                0.60625,                0.55736,                0.25496,                 1.6188,                 1.4912,                 1.0338,              0.0079012,              0.0079012,              0.0079012
                    108,                  1.716,                 1.6142,                 1.0243,                0.57736,                0.60954,                0.55885,                0.25542,                 1.6177,                 1.4898,                 1.0333,              0.0078814,              0.0078814,              0.0078814
                    109,                 1.7119,                 1.6159,                 1.0247,                0.57824,                0.60953,                0.55944,                 0.2562,                 1.6164,                 1.4884,                  1.033,              0.0078616,              0.0078616,              0.0078616
                    110,                 1.7067,                 1.6092,                  1.022,                 0.5786,                0.61041,                0.56063,                0.25678,                 1.6159,                 1.4871,                 1.0327,              0.0078418,              0.0078418,              0.0078418
                    111,                 1.7028,                 1.6157,                 1.0209,                 0.5811,                0.60891,                0.56093,                0.25704,                 1.6154,                 1.4858,                 1.0327,               0.007822,               0.007822,               0.007822
                    112,                 1.7034,                 1.6115,                 1.0236,                0.58037,                0.60889,                0.56188,                0.25746,                  1.615,                 1.4842,                 1.0325,              0.0078022,              0.0078022,              0.0078022
                    113,                 1.6992,                 1.6123,                 1.0223,                0.58472,                0.60872,                0.56341,                0.25816,                  1.614,                 1.4835,                 1.0323,              0.0077824,              0.0077824,              0.0077824
                    114,                  1.716,                 1.6146,                 1.0243,                0.58424,                 0.6106,                0.56421,                0.25846,                 1.6132,                  1.482,                  1.032,              0.0077626,              0.0077626,              0.0077626
                    115,                 1.7016,                 1.6039,                 1.0204,                0.58256,                0.61255,                0.56518,                0.25893,                 1.6133,                 1.4805,                 1.0322,              0.0077428,              0.0077428,              0.0077428
                    116,                 1.7059,                 1.6035,                 1.0253,                0.58311,                0.61325,                0.56674,                0.25956,                 1.6137,                 1.4788,                 1.0323,               0.007723,               0.007723,               0.007723
                    117,                 1.7095,                  1.605,                 1.0229,                0.58344,                0.61581,                0.56737,                0.26033,                 1.6119,                 1.4777,                 1.0318,              0.0077032,              0.0077032,              0.0077032
                    118,                 1.7003,                 1.5945,                 1.0217,                0.58653,                0.61421,                0.56795,                0.26027,                 1.6109,                 1.4766,                 1.0314,              0.0076834,              0.0076834,              0.0076834
                    119,                 1.7023,                 1.6041,                 1.0206,                0.58789,                0.61603,                0.56952,                0.26106,                 1.6103,                 1.4752,                 1.0312,              0.0076636,              0.0076636,              0.0076636
                    120,                 1.7002,                 1.5911,                 1.0156,                0.59004,                0.61453,                0.56886,                0.26113,                 1.6089,                 1.4743,                 1.0306,              0.0076438,              0.0076438,              0.0076438
                    121,                 1.6947,                 1.5908,                 1.0179,                0.58931,                0.61364,                0.56946,                0.26188,                 1.6078,                 1.4728,                 1.0304,               0.007624,               0.007624,               0.007624
                    122,                 1.6998,                 1.5961,                 1.0178,                0.58972,                0.61417,                0.56996,                0.26191,                 1.6077,                 1.4713,                 1.0304,              0.0076042,              0.0076042,              0.0076042
                    123,                 1.6931,                 1.5945,                 1.0183,                0.59076,                0.61466,                0.57114,                0.26237,                 1.6078,                 1.4704,                 1.0306,              0.0075844,              0.0075844,              0.0075844
                    124,                 1.7021,                 1.6014,                 1.0222,                0.59226,                0.61627,                0.57239,                0.26299,                 1.6075,                  1.469,                 1.0304,              0.0075646,              0.0075646,              0.0075646
                    125,                 1.6908,                 1.5921,                 1.0179,                0.59195,                0.61623,                0.57278,                0.26348,                 1.6065,                 1.4686,                 1.0301,              0.0075448,              0.0075448,              0.0075448
                    126,                 1.7031,                 1.6015,                 1.0203,                0.59506,                0.61493,                0.57331,                0.26384,                 1.6051,                 1.4676,                 1.0298,               0.007525,               0.007525,               0.007525
                    127,                 1.7039,                 1.5931,                 1.0208,                0.59418,                0.61646,                0.57396,                0.26433,                 1.6045,                 1.4665,                 1.0296,              0.0075052,              0.0075052,              0.0075052
                    128,                 1.7011,                  1.582,                 1.0202,                0.59275,                0.61759,                  0.575,                0.26473,                 1.6043,                 1.4655,                 1.0294,              0.0074854,              0.0074854,              0.0074854
                    129,                 1.6962,                 1.5961,                 1.0203,                0.59516,                0.61613,                 0.5755,                  0.265,                 1.6026,                 1.4647,                 1.0288,              0.0074656,              0.0074656,              0.0074656
                    130,                 1.6978,                 1.5858,                 1.0246,                0.59451,                0.61737,                0.57618,                0.26546,                 1.6014,                 1.4639,                 1.0284,              0.0074458,              0.0074458,              0.0074458
                    131,                 1.6983,                 1.5863,                 1.0142,                0.59422,                0.61851,                0.57672,                0.26574,                 1.6002,                 1.4631,                 1.0278,               0.007426,               0.007426,               0.007426
                    132,                 1.6887,                 1.5839,                 1.0142,                0.59568,                 0.6171,                0.57647,                0.26592,                 1.5996,                  1.462,                 1.0278,              0.0074062,              0.0074062,              0.0074062
                    133,                 1.6907,                 1.5733,                 1.0134,                0.59629,                0.61955,                0.57754,                0.26587,                 1.5989,                 1.4611,                 1.0276,              0.0073864,              0.0073864,              0.0073864
                    134,                 1.6915,                 1.5885,                 1.0167,                0.59667,                0.61887,                0.57829,                0.26647,                 1.5973,                 1.4605,                 1.0271,              0.0073666,              0.0073666,              0.0073666
                    135,                 1.6824,                 1.5767,                 1.0151,                0.59593,                0.61933,                 0.5795,                 0.2669,                 1.5961,                 1.4597,                 1.0268,              0.0073468,              0.0073468,              0.0073468
                    136,                 1.6874,                 1.5835,                 1.0185,                0.59694,                0.61989,                0.57994,                0.26729,                 1.5946,                 1.4591,                 1.0265,               0.007327,               0.007327,               0.007327
                    137,                  1.691,                 1.5835,                 1.0153,                0.59669,                0.62181,                0.58083,                0.26802,                 1.5933,                 1.4584,                  1.026,              0.0073072,              0.0073072,              0.0073072
                    138,                 1.6817,                 1.5788,                 1.0163,                0.59821,                0.61939,                0.58075,                0.26832,                 1.5918,                 1.4579,                 1.0255,              0.0072874,              0.0072874,              0.0072874
                    139,                 1.6858,                 1.5762,                 1.0168,                0.59783,                0.62047,                0.58145,                0.26865,                 1.5917,                 1.4568,                 1.0255,              0.0072676,              0.0072676,              0.0072676
                    140,                 1.6837,                 1.5701,                 1.0184,                0.60108,                0.61951,                 0.5822,                0.26879,                 1.5902,                 1.4554,                 1.0252,              0.0072478,              0.0072478,              0.0072478
                    141,                 1.6872,                 1.5707,                 1.0133,                0.60061,                0.62094,                0.58206,                0.26913,                 1.5892,                 1.4543,                  1.025,               0.007228,               0.007228,               0.007228
                    142,                 1.6868,                  1.578,                 1.0173,                0.60037,                0.62157,                0.58274,                0.26942,                 1.5898,                 1.4531,                 1.0252,              0.0072082,              0.0072082,              0.0072082
                    143,                 1.6854,                 1.5608,                 1.0149,                0.60048,                0.62306,                0.58348,                0.26976,                 1.5885,                 1.4523,                 1.0248,              0.0071884,              0.0071884,              0.0071884
                    144,                 1.6781,                 1.5943,                 1.0147,                0.60044,                0.62432,                0.58382,                0.27025,                 1.5874,                 1.4515,                 1.0246,              0.0071686,              0.0071686,              0.0071686
                    145,                 1.6825,                 1.5739,                 1.0164,                0.60165,                0.62227,                0.58386,                0.27035,                  1.587,                 1.4504,                 1.0245,              0.0071488,              0.0071488,              0.0071488
                    146,                 1.6748,                 1.5563,                 1.0165,                0.60134,                0.62262,                0.58436,                0.27036,                 1.5865,                 1.4494,                 1.0244,               0.007129,               0.007129,               0.007129
                    147,                 1.6771,                 1.5695,                 1.0164,                0.59995,                0.62325,                0.58486,                0.27067,                 1.5872,                 1.4483,                 1.0247,              0.0071092,              0.0071092,              0.0071092
                    148,                 1.6766,                 1.5504,                 1.0127,                0.60176,                 0.6229,                0.58493,                0.27087,                 1.5869,                 1.4473,                 1.0246,              0.0070894,              0.0070894,              0.0070894
                    149,                  1.676,                 1.5772,                 1.0188,                0.60242,                0.62431,                0.58565,                 0.2709,                  1.588,                 1.4465,                  1.025,              0.0070696,              0.0070696,              0.0070696
                    150,                 1.6844,                 1.5611,                 1.0148,                0.60257,                0.62396,                0.58545,                0.27101,                 1.5879,                 1.4457,                 1.0249,              0.0070498,              0.0070498,              0.0070498
                    151,                 1.6711,                 1.5678,                 1.0121,                0.60196,                0.62391,                0.58603,                0.27111,                 1.5874,                 1.4451,                 1.0249,                0.00703,                0.00703,                0.00703
                    152,                  1.667,                 1.5589,                 1.0097,                0.60212,                0.62604,                0.58678,                0.27152,                 1.5856,                 1.4443,                 1.0244,              0.0070102,              0.0070102,              0.0070102
