                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     18,                 2.1325,                 1.5069,                 1.1191,                0.65225,                0.68104,                0.66155,                0.25865,                 2.0007,                 1.3303,                 1.1324,              0.0096634,              0.0096634,              0.0096634
                     19,                 2.1491,                 1.5021,                 1.1324,                0.66195,                0.71048,                0.67459,                0.27001,                 1.9771,                 1.3016,                 1.1162,              0.0096436,              0.0096436,              0.0096436
                     20,                 2.1122,                 1.4855,                 1.1155,                0.60461,                0.60002,                0.59978,                0.20109,                 2.3046,                 1.3948,                 1.1853,              0.0096238,              0.0096238,              0.0096238
                     21,                 2.1209,                 1.4662,                 1.1157,                0.67291,                0.68985,                0.67088,                0.25745,                 2.0159,                  1.338,                   1.12,               0.009604,               0.009604,               0.009604
                     22,                 2.1199,                 1.4838,                 1.1215,                0.63957,                0.68354,                0.66336,                0.24697,                 2.0161,                  1.343,                 1.1088,              0.0095842,              0.0095842,              0.0095842
                     23,                 2.0861,                 1.4366,                 1.1199,                0.66661,                0.72195,                0.69643,                0.28464,                 1.9371,                 1.2977,                 1.0942,              0.0095644,              0.0095644,              0.0095644
                     24,                 2.1166,                 1.4513,                 1.1146,                0.67637,                0.70866,                0.70263,                0.28835,                 1.9271,                 1.2681,                 1.1039,              0.0095446,              0.0095446,              0.0095446
                     25,                 2.0764,                 1.4415,                 1.1147,                0.69724,                0.72604,                0.72376,                0.29329,                 1.8954,                 1.2925,                 1.0864,              0.0095248,              0.0095248,              0.0095248
                     26,                 2.0972,                 1.4671,                 1.1136,                0.67464,                0.68671,                0.67665,                 0.2569,                 2.0077,                  1.337,                 1.1117,               0.009505,               0.009505,               0.009505
                     27,                 2.0693,                 1.4041,                 1.1086,                   0.71,                0.72137,                0.71895,                0.29155,                 1.9397,                 1.2561,                 1.0976,              0.0094852,              0.0094852,              0.0094852
                     28,                   2.06,                 1.4129,                 1.0992,                0.69247,                0.67512,                0.69333,                0.26416,                 2.0451,                 1.3529,                  1.097,              0.0094654,              0.0094654,              0.0094654
                     29,                 2.0635,                 1.4337,                 1.1021,                0.69851,                0.64448,                0.68838,                0.27514,                 2.0006,                 1.3381,                 1.0968,              0.0094456,              0.0094456,              0.0094456
                     30,                 2.0601,                 1.4089,                 1.1014,                0.72018,                0.74671,                0.73652,                0.30322,                 1.9196,                 1.2107,                 1.0998,              0.0094258,              0.0094258,              0.0094258
                     31,                 2.0276,                 1.4106,                 1.0961,                0.63196,                0.64362,                0.64805,                 0.2317,                  2.206,                  1.356,                 1.1447,               0.009406,               0.009406,               0.009406
                     32,                 2.0396,                 1.4193,                  1.096,                0.73121,                0.72181,                0.74179,                0.31319,                 1.8833,                 1.2504,                 1.0633,              0.0093862,              0.0093862,              0.0093862
                     33,                 2.0323,                 1.4074,                 1.0998,                0.71977,                0.75849,                0.74999,                0.31534,                 1.8427,                 1.2396,                 1.0692,              0.0093664,              0.0093664,              0.0093664
                     34,                 1.9845,                 1.3905,                 1.0838,                 0.7416,                0.72611,                0.75268,                0.30871,                 1.8779,                 1.2203,                 1.0817,              0.0093466,              0.0093466,              0.0093466
                     35,                 2.0087,                 1.3932,                 1.0957,                0.74664,                0.75893,                0.75885,                 0.3261,                  1.812,                 1.2316,                 1.0557,              0.0093268,              0.0093268,              0.0093268
                     36,                 2.0254,                 1.4031,                 1.0837,                0.72352,                0.72154,                0.74251,                0.32131,                 1.7886,                 1.2562,                 1.0475,               0.009307,               0.009307,               0.009307
                     37,                 1.9726,                 1.3921,                 1.0745,                0.71952,                0.71633,                0.74945,                0.31846,                 1.8466,                 1.2294,                 1.0594,              0.0092872,              0.0092872,              0.0092872
                     38,                 1.9968,                  1.376,                 1.0782,                0.74322,                0.75619,                0.76224,                0.31598,                 1.8359,                 1.2437,                 1.0741,              0.0092674,              0.0092674,              0.0092674
                     39,                 1.9766,                 1.3681,                 1.0663,                0.74546,                0.75852,                0.77547,                 0.3304,                 1.8219,                 1.2011,                  1.059,              0.0092476,              0.0092476,              0.0092476
                     40,                 1.9995,                 1.3606,                 1.0791,                0.75678,                0.78202,                0.78184,                0.33549,                 1.8211,                   1.19,                 1.0652,              0.0092278,              0.0092278,              0.0092278
                     41,                 1.9794,                 1.3784,                 1.0723,                0.74584,                0.74076,                0.76384,                0.32483,                 1.7956,                 1.2336,                 1.0444,               0.009208,               0.009208,               0.009208
                     42,                 1.9803,                 1.3695,                 1.0802,                0.75955,                0.75701,                0.76503,                0.33224,                 1.7746,                 1.2353,                 1.0404,              0.0091882,              0.0091882,              0.0091882
                     43,                 1.9551,                 1.3645,                 1.0674,                0.74085,                0.74071,                0.75386,                0.32271,                 1.7665,                 1.2477,                 1.0373,              0.0091684,              0.0091684,              0.0091684
                     44,                 1.9656,                 1.3631,                 1.0673,                0.76332,                0.75836,                0.77231,                0.33309,                  1.833,                 1.1968,                 1.0649,              0.0091486,              0.0091486,              0.0091486
                     45,                 1.9529,                 1.3616,                 1.0733,                0.75269,                0.69584,                0.74304,                0.31534,                 1.8428,                 1.2549,                  1.053,              0.0091288,              0.0091288,              0.0091288
                     46,                 1.9266,                 1.3259,                 1.0645,                 0.7527,                0.77802,                0.77524,                0.33548,                 1.7881,                 1.1894,                 1.0436,               0.009109,               0.009109,               0.009109
                     47,                 1.9417,                 1.3646,                 1.0634,                0.75924,                0.77547,                0.78049,                0.34505,                 1.7569,                 1.1905,                 1.0445,              0.0090892,              0.0090892,              0.0090892
                     48,                 1.9351,                 1.3243,                 1.0635,                0.76419,                 0.8007,                  0.793,                0.34656,                  1.757,                 1.1947,                 1.0415,              0.0090694,              0.0090694,              0.0090694
                     49,                 1.9231,                  1.339,                 1.0603,                0.75222,                0.75758,                0.77992,                0.34084,                 1.7918,                 1.1713,                 1.0612,              0.0090496,              0.0090496,              0.0090496
                     50,                 1.9366,                 1.3596,                 1.0628,                0.76278,                0.76086,                0.77905,                0.33811,                 1.7892,                  1.177,                 1.0523,              0.0090298,              0.0090298,              0.0090298
                     51,                 1.9109,                 1.3443,                 1.0659,                0.75368,                0.75204,                0.77913,                0.34443,                 1.7719,                 1.2013,                 1.0464,                0.00901,                0.00901,                0.00901
                     52,                 1.9223,                 1.3381,                 1.0645,                0.77304,                0.74083,                0.77725,                0.33739,                 1.8018,                 1.2159,                 1.0514,              0.0089902,              0.0089902,              0.0089902
                     53,                 1.9373,                 1.3396,                 1.0579,                0.76337,                0.75689,                0.78282,                0.32301,                 1.8704,                  1.182,                  1.085,              0.0089704,              0.0089704,              0.0089704
                     54,                 1.9152,                 1.3242,                 1.0488,                0.75603,                0.74565,                 0.7717,                0.34144,                 1.7665,                 1.1801,                 1.0391,              0.0089506,              0.0089506,              0.0089506
                     55,                  1.921,                 1.3153,                 1.0504,                0.76397,                0.75689,                0.77903,                0.34306,                 1.7589,                 1.1927,                 1.0419,              0.0089308,              0.0089308,              0.0089308
                     56,                 1.9067,                 1.3246,                 1.0582,                0.76738,                0.74828,                 0.7797,                0.34293,                 1.7842,                 1.1647,                 1.0453,               0.008911,               0.008911,               0.008911
                     57,                   1.92,                 1.3206,                 1.0548,                0.76372,                  0.764,                0.78426,                0.34844,                 1.7459,                 1.1853,                 1.0407,              0.0088912,              0.0088912,              0.0088912
                     58,                 1.8945,                 1.3114,                 1.0467,                0.76398,                0.73317,                0.76029,                0.33395,                 1.8146,                 1.2005,                 1.0453,              0.0088714,              0.0088714,              0.0088714
                     59,                 1.8994,                  1.317,                 1.0554,                0.76135,                0.74557,                0.76554,                0.33098,                 1.8403,                  1.186,                 1.0665,              0.0088516,              0.0088516,              0.0088516
                     60,                 1.9053,                 1.3205,                  1.049,                0.77129,                0.76804,                 0.7806,                0.33503,                 1.8235,                 1.1769,                 1.0719,              0.0088318,              0.0088318,              0.0088318
                     61,                 1.8807,                 1.3143,                 1.0516,                0.76871,                0.76329,                0.78384,                0.34037,                 1.7964,                 1.1618,                 1.0633,               0.008812,               0.008812,               0.008812
                     62,                 1.8832,                 1.2846,                 1.0462,                0.78312,                0.79323,                0.80195,                0.35603,                 1.7601,                 1.1527,                  1.047,              0.0087922,              0.0087922,              0.0087922
                     63,                 1.8906,                 1.3135,                 1.0509,                0.75543,                0.77125,                0.78119,                0.35034,                 1.7126,                 1.1949,                 1.0269,              0.0087724,              0.0087724,              0.0087724
                     64,                  1.902,                 1.3162,                 1.0522,                0.77337,                0.75369,                0.77988,                0.35029,                 1.7409,                 1.1728,                 1.0292,              0.0087526,              0.0087526,              0.0087526
                     65,                 1.8632,                 1.3145,                 1.0427,                0.76782,                0.75755,                0.78486,                0.34043,                 1.8122,                 1.1659,                 1.0649,              0.0087328,              0.0087328,              0.0087328
                     66,                 1.8582,                 1.2982,                 1.0436,                0.76352,                0.74107,                0.76311,                0.34317,                 1.7805,                 1.1754,                 1.0412,               0.008713,               0.008713,               0.008713
                     67,                 1.8633,                 1.2927,                 1.0364,                0.77691,                 0.7607,                0.79114,                0.35131,                 1.7643,                 1.1522,                 1.0501,              0.0086932,              0.0086932,              0.0086932
                     68,                 1.8845,                  1.311,                 1.0488,                0.76317,                0.76028,                0.78524,                 0.3582,                 1.7057,                 1.1693,                 1.0285,              0.0086734,              0.0086734,              0.0086734
                     69,                 1.8632,                 1.2982,                  1.044,                0.77213,                0.74458,                0.78991,                0.35475,                 1.7107,                 1.1868,                 1.0281,              0.0086536,              0.0086536,              0.0086536
                     70,                 1.8247,                 1.2712,                 1.0351,                 0.7877,                0.76342,                0.79911,                0.35255,                 1.7601,                 1.1429,                 1.0432,              0.0086338,              0.0086338,              0.0086338
                     71,                 1.8614,                 1.2859,                 1.0439,                0.75423,                0.73717,                0.77519,                0.34531,                 1.7435,                 1.1788,                  1.026,               0.008614,               0.008614,               0.008614
                     72,                 1.8512,                 1.2836,                 1.0429,                0.78118,                0.77104,                    0.8,                0.35126,                 1.7633,                 1.1314,                 1.0524,              0.0085942,              0.0085942,              0.0085942
                     73,                 1.8428,                  1.292,                 1.0365,                0.77089,                 0.7703,                0.78606,                0.36026,                 1.6907,                 1.1484,                 1.0215,              0.0085744,              0.0085744,              0.0085744
                     74,                  1.863,                 1.2939,                 1.0511,                0.75498,                 0.7442,                0.77083,                0.34275,                 1.7738,                 1.1642,                 1.0372,              0.0085546,              0.0085546,              0.0085546
                     75,                 1.8556,                 1.2753,                 1.0446,                0.77896,                0.79358,                0.79866,                 0.3586,                 1.7701,                 1.1286,                 1.0508,              0.0085348,              0.0085348,              0.0085348
                     76,                 1.8527,                 1.2825,                 1.0336,                0.78172,                0.76578,                0.79787,                0.35835,                 1.7451,                 1.1478,                 1.0451,               0.008515,               0.008515,               0.008515
                     77,                 1.8412,                 1.3048,                 1.0322,                0.78326,                0.76554,                0.78918,                0.35505,                 1.7306,                 1.1725,                 1.0253,              0.0084952,              0.0084952,              0.0084952
                     78,                 1.8486,                  1.284,                 1.0373,                0.78814,                0.77765,                0.79938,                 0.3529,                 1.8268,                 1.1323,                 1.0651,              0.0084754,              0.0084754,              0.0084754
                     79,                 1.8343,                 1.3059,                 1.0347,                0.79308,                0.78914,                0.80663,                0.35498,                 1.8016,                  1.111,                 1.0588,              0.0084556,              0.0084556,              0.0084556
                     80,                 1.8432,                 1.2798,                   1.04,                0.77257,                0.78062,                0.79214,                0.35357,                 1.7517,                 1.1422,                 1.0459,              0.0084358,              0.0084358,              0.0084358
                     81,                 1.8351,                 1.2624,                  1.035,                0.79331,                0.79222,                0.81175,                0.36564,                 1.7304,                 1.1087,                 1.0312,               0.008416,               0.008416,               0.008416
                     82,                 1.8169,                 1.2454,                 1.0301,                0.78449,                0.76308,                0.79542,                0.36039,                 1.7012,                 1.1485,                 1.0231,              0.0083962,              0.0083962,              0.0083962
                     83,                 1.8215,                  1.273,                  1.031,                0.78663,                0.77475,                0.80325,                0.35537,                 1.7631,                 1.1224,                 1.0483,              0.0083764,              0.0083764,              0.0083764
                     84,                 1.8475,                  1.279,                 1.0358,                0.78885,                0.77361,                0.79897,                0.36103,                 1.7148,                 1.1546,                 1.0267,              0.0083566,              0.0083566,              0.0083566
                     85,                 1.8364,                 1.2957,                 1.0375,                0.78276,                0.76633,                0.80137,                0.35513,                 1.7495,                 1.1517,                 1.0484,              0.0083368,              0.0083368,              0.0083368
                     86,                 1.8269,                 1.2907,                 1.0347,                0.78484,                0.74852,                0.79113,                0.35318,                 1.7518,                 1.1589,                 1.0408,               0.008317,               0.008317,               0.008317
                     87,                 1.8211,                 1.2658,                  1.035,                0.78154,                0.77129,                0.79666,                0.35354,                 1.7608,                 1.1335,                 1.0447,              0.0082972,              0.0082972,              0.0082972
                     88,                 1.8028,                 1.2596,                 1.0252,                0.77342,                0.78317,                0.80815,                0.36058,                 1.7386,                 1.1332,                 1.0433,              0.0082774,              0.0082774,              0.0082774
                     89,                 1.8078,                 1.2663,                 1.0242,                0.79423,                 0.7572,                0.79636,                0.34893,                 1.7993,                 1.1304,                 1.0608,              0.0082576,              0.0082576,              0.0082576
                     90,                 1.8141,                 1.2649,                 1.0262,                0.79405,                0.77185,                0.80742,                0.36237,                 1.7319,                 1.1265,                 1.0407,              0.0082378,              0.0082378,              0.0082378
                     91,                 1.8206,                 1.2653,                 1.0275,                 0.7889,                0.76843,                0.79989,                0.36146,                 1.7497,                 1.1327,                 1.0372,               0.008218,               0.008218,               0.008218
                     92,                 1.8057,                 1.2542,                 1.0362,                0.79398,                0.77667,                0.80696,                0.37057,                 1.6831,                 1.1261,                 1.0209,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.7949,                 1.2647,                 1.0273,                0.79439,                0.79431,                0.81194,                0.37011,                  1.718,                 1.1065,                 1.0373,              0.0081784,              0.0081784,              0.0081784
                     94,                  1.815,                 1.2574,                  1.024,                0.79345,                0.77432,                0.80974,                0.36479,                 1.7242,                 1.1092,                  1.041,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.7884,                  1.256,                 1.0264,                0.79152,                0.78235,                0.80652,                0.36385,                 1.7136,                 1.1204,                 1.0329,              0.0081388,              0.0081388,              0.0081388
                     96,                  1.807,                 1.2739,                 1.0357,                0.79426,                 0.7971,                0.81235,                0.36557,                 1.7384,                  1.109,                  1.045,               0.008119,               0.008119,               0.008119
                     97,                 1.8076,                   1.25,                 1.0255,                0.79523,                0.77914,                0.80955,                0.37694,                 1.6517,                  1.127,                 1.0108,              0.0080992,              0.0080992,              0.0080992
                     98,                 1.7889,                 1.2624,                  1.024,                0.78432,                0.76768,                0.80631,                0.36609,                 1.7183,                 1.1225,                 1.0374,              0.0080794,              0.0080794,              0.0080794
                     99,                  1.797,                 1.2624,                 1.0327,                0.79762,                0.77708,                 0.8085,                0.37575,                 1.6429,                 1.1372,                 1.0123,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.7873,                  1.235,                 1.0316,                0.79764,                0.80129,                0.82211,                0.37082,                 1.7462,                 1.0757,                 1.0511,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.8002,                 1.2459,                 1.0274,                0.79324,                0.79146,                0.81185,                0.37495,                 1.6527,                 1.1185,                 1.0168,                0.00802,                0.00802,                0.00802
                    102,                 1.8031,                 1.2473,                 1.0271,                0.79154,                0.78133,                0.81614,                0.36806,                 1.7254,                 1.0971,                 1.0412,              0.0080002,              0.0080002,              0.0080002
                    103,                  1.797,                 1.2553,                 1.0288,                0.78537,                 0.8122,                0.81261,                0.37356,                 1.6918,                 1.1086,                 1.0277,              0.0079804,              0.0079804,              0.0079804
                    104,                 1.7882,                 1.2469,                   1.02,                0.80227,                0.77288,                0.81438,                0.37451,                 1.6853,                 1.1134,                 1.0256,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.7949,                 1.2616,                 1.0133,                0.78269,                 0.7801,                0.80964,                0.36791,                 1.7103,                 1.1141,                 1.0359,              0.0079408,              0.0079408,              0.0079408
                    106,                 1.7919,                 1.2471,                 1.0241,                0.78882,                0.79229,                0.81286,                0.37757,                 1.6802,                 1.1273,                 1.0193,               0.007921,               0.007921,               0.007921
                    107,                 1.7841,                  1.244,                 1.0205,                0.79577,                0.77222,                0.81122,                0.37367,                  1.685,                 1.1001,                 1.0272,              0.0079012,              0.0079012,              0.0079012
                    108,                 1.7968,                 1.2302,                 1.0218,                 0.7988,                0.78352,                0.81306,                0.37191,                 1.7011,                 1.1049,                 1.0269,              0.0078814,              0.0078814,              0.0078814
                    109,                 1.7773,                 1.2491,                 1.0204,                0.78539,                 0.7912,                0.80966,                0.37205,                 1.6877,                 1.1159,                 1.0264,              0.0078616,              0.0078616,              0.0078616
                    110,                 1.7687,                 1.2368,                 1.0183,                0.79174,                0.80713,                0.81888,                0.38007,                 1.6924,                 1.0893,                 1.0284,              0.0078418,              0.0078418,              0.0078418
                    111,                 1.7718,                 1.2311,                 1.0178,                0.78536,                0.78188,                0.80874,                0.37627,                 1.6456,                 1.1151,                 1.0163,               0.007822,               0.007822,               0.007822
                    112,                 1.7846,                 1.2416,                  1.023,                0.80239,                0.77016,                0.81131,                 0.3636,                 1.7489,                 1.1119,                 1.0522,              0.0078022,              0.0078022,              0.0078022
                    113,                 1.7745,                 1.2243,                  1.012,                0.79869,                0.79782,                 0.8181,                 0.3848,                 1.6549,                 1.1005,                 1.0171,              0.0077824,              0.0077824,              0.0077824
                    114,                 1.7617,                 1.2153,                 1.0143,                0.79264,                 0.8008,                0.81304,                0.37255,                 1.6997,                  1.097,                 1.0324,              0.0077626,              0.0077626,              0.0077626
                    115,                 1.7833,                  1.227,                 1.0153,                0.79862,                 0.7977,                0.81775,                0.38231,                 1.6669,                 1.1026,                 1.0205,              0.0077428,              0.0077428,              0.0077428
                    116,                  1.769,                 1.2405,                 1.0221,                0.79329,                0.78849,                0.81687,                 0.3763,                 1.6997,                 1.0933,                 1.0307,               0.007723,               0.007723,               0.007723
                    117,                   1.76,                 1.2269,                 1.0156,                0.78635,                0.77441,                0.80917,                0.37516,                 1.6745,                 1.1116,                 1.0169,              0.0077032,              0.0077032,              0.0077032
                    118,                 1.7815,                 1.2301,                 1.0244,                 0.7934,                0.81378,                0.82373,                0.38344,                 1.6781,                 1.0809,                 1.0256,              0.0076834,              0.0076834,              0.0076834
                    119,                 1.7677,                   1.26,                 1.0144,                0.79347,                0.80598,                  0.819,                0.37758,                 1.6931,                  1.095,                 1.0319,              0.0076636,              0.0076636,              0.0076636
                    120,                 1.7759,                 1.2387,                 1.0203,                0.79144,                0.79103,                0.81739,                0.38212,                 1.6698,                 1.0905,                 1.0251,              0.0076438,              0.0076438,              0.0076438
                    121,                 1.7546,                 1.2034,                 1.0114,                0.80151,                0.79562,                0.82078,                0.38475,                  1.663,                 1.0858,                 1.0224,               0.007624,               0.007624,               0.007624
                    122,                 1.7572,                 1.2325,                 1.0158,                0.79598,                0.81885,                0.82641,                0.38539,                 1.6894,                 1.0628,                   1.03,              0.0076042,              0.0076042,              0.0076042
                    123,                 1.7552,                 1.2137,                 1.0161,                0.79961,                0.79593,                0.81977,                0.38353,                 1.6677,                   1.08,                 1.0253,              0.0075844,              0.0075844,              0.0075844
                    124,                 1.7669,                 1.2144,                 1.0161,                0.79504,                0.80465,                0.82091,                0.38276,                 1.6724,                 1.0868,                 1.0266,              0.0075646,              0.0075646,              0.0075646
                    125,                 1.7467,                 1.2129,                 1.0223,                0.79226,                0.80465,                0.81819,                0.38438,                 1.6563,                  1.082,                 1.0204,              0.0075448,              0.0075448,              0.0075448
                    126,                 1.7702,                 1.2463,                 1.0131,                0.79403,                0.80155,                0.82369,                0.38069,                 1.6905,                 1.0874,                 1.0289,               0.007525,               0.007525,               0.007525
                    127,                 1.7587,                 1.2125,                  1.012,                0.79945,                0.80845,                 0.8225,                0.38599,                 1.6607,                 1.0758,                 1.0229,              0.0075052,              0.0075052,              0.0075052
                    128,                 1.7559,                 1.2144,                 1.0185,                0.79745,                 0.8016,                0.82048,                0.38164,                  1.693,                 1.0791,                 1.0322,              0.0074854,              0.0074854,              0.0074854
                    129,                 1.7527,                 1.2402,                 1.0129,                0.80276,                0.79673,                0.82144,                0.38728,                 1.6736,                 1.0687,                 1.0286,              0.0074656,              0.0074656,              0.0074656
                    130,                 1.7526,                  1.211,                 1.0167,                0.80463,                 0.8043,                0.82552,                0.39628,                 1.6115,                 1.0773,                 1.0077,              0.0074458,              0.0074458,              0.0074458
                    131,                 1.7743,                 1.2249,                 1.0127,                0.80987,                0.80759,                0.82969,                0.39187,                 1.6394,                 1.0768,                  1.015,               0.007426,               0.007426,               0.007426
                    132,                 1.7578,                 1.2147,                 1.0206,                0.79865,                0.80826,                0.82318,                0.38992,                 1.6408,                  1.074,                 1.0158,              0.0074062,              0.0074062,              0.0074062
                    133,                 1.7424,                 1.2068,                 1.0183,                0.80268,                0.80881,                0.83024,                 0.3877,                 1.6801,                 1.0676,                 1.0289,              0.0073864,              0.0073864,              0.0073864
                    134,                 1.7312,                 1.2052,                 1.0119,                0.80228,                0.80761,                0.82696,                0.39202,                 1.6582,                 1.0622,                 1.0208,              0.0073666,              0.0073666,              0.0073666
                    135,                 1.7321,                 1.2028,                 1.0107,                0.80424,                0.81992,                0.83078,                0.38764,                 1.6721,                 1.0564,                 1.0273,              0.0073468,              0.0073468,              0.0073468
                    136,                 1.7362,                 1.2046,                 1.0121,                0.80358,                0.81077,                0.82968,                0.39396,                 1.6622,                  1.055,                 1.0205,               0.007327,               0.007327,               0.007327
                    137,                 1.7502,                 1.1945,                 1.0128,                0.79897,                0.81023,                0.82445,                0.39147,                 1.6379,                  1.059,                 1.0154,              0.0073072,              0.0073072,              0.0073072
                    138,                 1.7308,                 1.2025,                 1.0094,                0.80037,                0.80756,                0.82701,                0.39343,                 1.6153,                 1.0678,                  1.009,              0.0072874,              0.0072874,              0.0072874
                    139,                 1.7309,                 1.2038,                 1.0042,                0.80143,                0.81703,                0.82802,                0.39347,                 1.6342,                 1.0591,                  1.016,              0.0072676,              0.0072676,              0.0072676
                    140,                 1.7414,                 1.2085,                 1.0142,                0.80225,                0.80544,                0.82918,                0.39194,                   1.63,                 1.0666,                 1.0163,              0.0072478,              0.0072478,              0.0072478
                    141,                 1.7221,                 1.1938,                  1.004,                0.79622,                0.80975,                0.82938,                0.39162,                 1.6467,                 1.0583,                 1.0203,               0.007228,               0.007228,               0.007228
                    142,                 1.7318,                 1.1997,                 1.0031,                0.79619,                0.80953,                0.82692,                0.39622,                 1.6229,                 1.0664,                 1.0079,              0.0072082,              0.0072082,              0.0072082
                    143,                 1.7359,                 1.1973,                 1.0062,                0.80252,                0.81369,                0.83073,                 0.3948,                 1.6441,                 1.0526,                 1.0176,              0.0071884,              0.0071884,              0.0071884
                    144,                  1.728,                 1.1936,                 1.0058,                0.80232,                0.80398,                0.82891,                0.39442,                 1.6414,                 1.0524,                 1.0162,              0.0071686,              0.0071686,              0.0071686
                    145,                 1.7268,                 1.1976,                 1.0068,                 0.8002,                0.81488,                  0.829,                0.39436,                 1.6598,                 1.0498,                 1.0244,              0.0071488,              0.0071488,              0.0071488
                    146,                  1.724,                 1.1888,                 1.0064,                0.80144,                0.82694,                0.83378,                0.39973,                 1.6256,                 1.0481,                 1.0145,               0.007129,               0.007129,               0.007129
                    147,                 1.7327,                 1.2011,                 1.0069,                0.79829,                0.82291,                0.83389,                0.39293,                 1.6681,                 1.0503,                 1.0266,              0.0071092,              0.0071092,              0.0071092
                    148,                 1.7304,                  1.207,                 1.0086,                0.80014,                 0.8187,                0.83353,                0.40046,                 1.6351,                 1.0554,                 1.0139,              0.0070894,              0.0070894,              0.0070894
                    149,                 1.7249,                 1.2029,                  1.014,                0.80106,                0.81562,                0.83103,                0.40547,                 1.5863,                 1.0554,                 1.0005,              0.0070696,              0.0070696,              0.0070696
                    150,                 1.7276,                 1.1857,                 1.0072,                0.80885,                0.80745,                0.83207,                0.40265,                 1.6101,                 1.0475,                 1.0084,              0.0070498,              0.0070498,              0.0070498
                    151,                 1.7186,                 1.1785,                 1.0019,                 0.7995,                0.82499,                0.83601,                0.40332,                 1.6095,                 1.0428,                 1.0077,                0.00703,                0.00703,                0.00703
                    152,                  1.706,                  1.177,                 1.0034,                0.80188,                0.82626,                0.83472,                0.40386,                 1.6096,                 1.0409,                 1.0109,              0.0070102,              0.0070102,              0.0070102
