                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     64,                  1.764,                 1.7539,                 1.0393,                0.52045,                0.53275,                0.50091,                 0.2276,                 1.6472,                 1.5916,                 1.0472,              0.0087526,              0.0087526,              0.0087526
                     65,                 1.7675,                   1.77,                 1.0438,                0.52741,                0.53506,                0.50628,                 0.2296,                 1.6443,                 1.5895,                 1.0466,              0.0087328,              0.0087328,              0.0087328
                     66,                 1.7718,                  1.764,                 1.0428,                0.51956,                0.54561,                0.50743,                0.23055,                 1.6418,                 1.5906,                 1.0459,               0.008713,               0.008713,               0.008713
                     67,                  1.751,                 1.7619,                 1.0356,                0.52462,                 0.5505,                0.50921,                0.23036,                 1.6479,                 1.5869,                 1.0478,              0.0086932,              0.0086932,              0.0086932
                     68,                 1.7698,                 1.7479,                 1.0357,                0.52015,                0.54753,                0.50645,                0.22975,                 1.6445,                 1.5864,                 1.0466,              0.0086734,              0.0086734,              0.0086734
                     69,                 1.7646,                 1.7497,                 1.0395,                0.52177,                0.54067,                0.50427,                0.23001,                 1.6416,                 1.5887,                 1.0453,              0.0086536,              0.0086536,              0.0086536
                     70,                 1.7507,                 1.7573,                 1.0404,                0.52312,                0.54645,                0.50534,                0.23094,                  1.636,                 1.5871,                 1.0433,              0.0086338,              0.0086338,              0.0086338
                     71,                 1.7502,                 1.7534,                 1.0393,                0.52849,                0.54559,                0.50603,                0.23176,                 1.6293,                 1.5866,                 1.0407,               0.008614,               0.008614,               0.008614
                     72,                 1.7591,                 1.7413,                 1.0374,                0.52678,                0.54911,                0.50765,                0.23264,                 1.6277,                 1.5836,                 1.0401,              0.0085942,              0.0085942,              0.0085942
                     73,                 1.7626,                 1.7464,                 1.0353,                0.53185,                0.54728,                0.51082,                 0.2342,                 1.6251,                 1.5817,                 1.0393,              0.0085744,              0.0085744,              0.0085744
                     74,                 1.7468,                 1.7178,                 1.0371,                0.53138,                0.55107,                0.51165,                0.23487,                 1.6265,                 1.5804,                 1.0397,              0.0085546,              0.0085546,              0.0085546
                     75,                 1.7487,                  1.713,                 1.0333,                0.53284,                0.55249,                0.51295,                0.23582,                 1.6272,                  1.579,                 1.0395,              0.0085348,              0.0085348,              0.0085348
                     76,                 1.7583,                 1.7036,                 1.0385,                0.53708,                0.55275,                0.51709,                0.23773,                 1.6279,                 1.5736,                 1.0396,               0.008515,               0.008515,               0.008515
                     77,                 1.7568,                 1.7133,                 1.0384,                0.54107,                0.55525,                0.52143,                 0.2395,                 1.6271,                 1.5679,                  1.039,              0.0084952,              0.0084952,              0.0084952
                     78,                 1.7561,                 1.6907,                 1.0349,                0.54463,                0.56019,                0.52544,                0.24142,                 1.6232,                 1.5646,                 1.0372,              0.0084754,              0.0084754,              0.0084754
                     79,                 1.7537,                 1.6777,                 1.0366,                0.55351,                0.56669,                 0.5304,                0.24332,                 1.6243,                 1.5591,                 1.0373,              0.0084556,              0.0084556,              0.0084556
                     80,                 1.7541,                 1.6795,                 1.0343,                 0.5531,                0.57372,                0.53212,                0.24429,                 1.6221,                 1.5554,                 1.0364,              0.0084358,              0.0084358,              0.0084358
                     81,                 1.7447,                 1.6807,                 1.0362,                0.56282,                0.57436,                0.53593,                0.24547,                 1.6229,                 1.5515,                 1.0365,               0.008416,               0.008416,               0.008416
                     82,                 1.7494,                 1.6863,                 1.0353,                0.56557,                0.57809,                0.53874,                0.24728,                 1.6218,                 1.5473,                  1.036,              0.0083962,              0.0083962,              0.0083962
                     83,                  1.743,                 1.6549,                 1.0382,                0.57144,                0.57897,                0.54217,                0.24927,                 1.6213,                 1.5425,                 1.0357,              0.0083764,              0.0083764,              0.0083764
                     84,                 1.7376,                 1.6704,                 1.0276,                0.57147,                0.58498,                0.54539,                0.25102,                 1.6194,                 1.5395,                 1.0348,              0.0083566,              0.0083566,              0.0083566
                     85,                 1.7338,                 1.6514,                 1.0281,                0.57387,                0.58307,                0.54764,                0.25244,                 1.6158,                 1.5365,                 1.0335,              0.0083368,              0.0083368,              0.0083368
                     86,                 1.7393,                 1.6557,                 1.0322,                0.57682,                0.58854,                0.55031,                0.25364,                 1.6151,                 1.5328,                  1.033,               0.008317,               0.008317,               0.008317
                     87,                 1.7379,                 1.6556,                 1.0332,                0.58186,                0.59134,                0.55304,                0.25476,                 1.6143,                 1.5296,                 1.0327,              0.0082972,              0.0082972,              0.0082972
                     88,                 1.7269,                 1.6533,                 1.0249,                  0.582,                0.59306,                0.55577,                0.25613,                 1.6149,                 1.5262,                 1.0329,              0.0082774,              0.0082774,              0.0082774
                     89,                 1.7382,                 1.6574,                 1.0322,                0.58233,                0.59526,                0.55718,                0.25679,                 1.6165,                  1.523,                 1.0334,              0.0082576,              0.0082576,              0.0082576
                     90,                 1.7281,                 1.6488,                 1.0295,                0.58773,                 0.5961,                0.56097,                0.25803,                 1.6159,                 1.5202,                 1.0331,              0.0082378,              0.0082378,              0.0082378
                     91,                 1.7282,                 1.6545,                 1.0276,                0.58643,                0.59668,                0.56198,                0.25911,                 1.6136,                  1.518,                 1.0322,               0.008218,               0.008218,               0.008218
                     92,                 1.7239,                 1.6476,                 1.0306,                0.58613,                 0.5983,                0.56361,                0.25987,                 1.6139,                  1.515,                 1.0324,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.7331,                 1.6321,                 1.0351,                0.58767,                0.59858,                0.56517,                0.26107,                 1.6135,                 1.5125,                 1.0324,              0.0081784,              0.0081784,              0.0081784
                     94,                 1.7337,                 1.6335,                 1.0315,                 0.5867,                    0.6,                0.56615,                0.26215,                 1.6127,                 1.5099,                 1.0323,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.7308,                 1.6425,                 1.0282,                0.58765,                0.60004,                0.56779,                0.26273,                 1.6116,                 1.5082,                  1.032,              0.0081388,              0.0081388,              0.0081388
                     96,                 1.7304,                 1.6361,                 1.0278,                0.58845,                0.60347,                0.56948,                0.26351,                   1.61,                  1.506,                 1.0316,               0.008119,               0.008119,               0.008119
                     97,                 1.7332,                 1.6462,                 1.0253,                0.59063,                0.60197,                0.57126,                0.26427,                 1.6098,                 1.5043,                 1.0317,              0.0080992,              0.0080992,              0.0080992
                     98,                 1.7157,                 1.6278,                 1.0248,                0.59044,                0.60235,                 0.5729,                0.26527,                 1.6092,                 1.5024,                 1.0316,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.7185,                 1.6264,                 1.0263,                0.59238,                 0.6039,                0.57389,                0.26574,                 1.6079,                 1.5004,                 1.0313,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.7262,                 1.6182,                 1.0243,                0.59243,                0.60623,                0.57449,                0.26643,                 1.6073,                 1.4988,                 1.0312,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.7246,                 1.6246,                 1.0267,                0.59567,                0.60489,                0.57482,                0.26689,                 1.6057,                 1.4969,                 1.0307,                0.00802,                0.00802,                0.00802
                    102,                 1.6979,                 1.6212,                 1.0258,                0.59339,                0.60787,                0.57566,                0.26782,                 1.6041,                 1.4954,                 1.0303,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.7232,                 1.6151,                  1.026,                0.59749,                 0.6067,                0.57716,                0.26856,                 1.6035,                 1.4938,                 1.0301,              0.0079804,              0.0079804,              0.0079804
                    104,                 1.7108,                 1.6215,                 1.0292,                0.59795,                0.60819,                 0.5783,                0.26892,                 1.6021,                 1.4922,                 1.0297,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.7142,                 1.6194,                 1.0244,                0.59833,                0.60947,                0.57809,                0.26923,                 1.6014,                 1.4916,                 1.0294,              0.0079408,              0.0079408,              0.0079408
                    106,                 1.7141,                 1.6366,                 1.0237,                0.59799,                0.60895,                 0.5791,                0.26971,                    1.6,                 1.4904,                 1.0285,               0.007921,               0.007921,               0.007921
                    107,                 1.7138,                 1.6268,                 1.0274,                0.59883,                0.60991,                0.57976,                0.26992,                  1.599,                 1.4892,                 1.0287,              0.0079012,              0.0079012,              0.0079012
                    108,                 1.7197,                 1.6248,                 1.0273,                0.59744,                0.60981,                0.57997,                0.27035,                 1.5979,                  1.488,                 1.0284,              0.0078814,              0.0078814,              0.0078814
                    109,                 1.7057,                 1.6098,                 1.0232,                0.60118,                0.60869,                0.58122,                0.27099,                 1.5968,                 1.4869,                 1.0282,              0.0078616,              0.0078616,              0.0078616
                    110,                 1.7149,                 1.6096,                 1.0236,                0.60127,                0.61045,                0.58206,                0.27118,                 1.5966,                 1.4859,                  1.028,              0.0078418,              0.0078418,              0.0078418
                    111,                 1.6963,                  1.614,                 1.0231,                0.60109,                0.61064,                0.58198,                 0.2713,                 1.5963,                 1.4848,                  1.028,               0.007822,               0.007822,               0.007822
                    112,                 1.7114,                 1.6152,                 1.0238,                0.60391,                0.60974,                0.58302,                0.27194,                 1.5962,                 1.4835,                 1.0277,              0.0078022,              0.0078022,              0.0078022
                    113,                 1.7199,                 1.6087,                 1.0281,                0.60376,                0.61001,                0.58389,                0.27214,                 1.5967,                 1.4821,                  1.028,              0.0077824,              0.0077824,              0.0077824
                    114,                 1.7125,                 1.6045,                 1.0192,                 0.6038,                0.61368,                0.58393,                0.27261,                 1.5967,                 1.4809,                 1.0281,              0.0077626,              0.0077626,              0.0077626
                    115,                 1.7046,                 1.6064,                 1.0256,                0.60537,                0.61048,                0.58509,                0.27291,                  1.597,                 1.4799,                 1.0282,              0.0077428,              0.0077428,              0.0077428
                    116,                   1.71,                  1.599,                 1.0233,                0.60456,                0.61706,                0.58559,                 0.2732,                 1.5954,                 1.4795,                 1.0277,               0.007723,               0.007723,               0.007723
                    117,                 1.7047,                 1.5928,                 1.0216,                0.60791,                0.61552,                0.58606,                0.27354,                 1.5945,                  1.478,                 1.0274,              0.0077032,              0.0077032,              0.0077032
                    118,                 1.7079,                 1.6025,                 1.0231,                0.60873,                0.61379,                0.58652,                0.27369,                 1.5935,                 1.4769,                 1.0271,              0.0076834,              0.0076834,              0.0076834
                    119,                 1.7035,                 1.5948,                  1.021,                0.60817,                0.61364,                0.58712,                0.27419,                 1.5928,                 1.4761,                 1.0268,              0.0076636,              0.0076636,              0.0076636
                    120,                 1.7032,                 1.5985,                 1.0212,                0.60641,                0.61779,                0.58758,                0.27462,                 1.5916,                 1.4752,                 1.0264,              0.0076438,              0.0076438,              0.0076438
                    121,                 1.6978,                 1.5974,                 1.0152,                0.60858,                0.61808,                0.58918,                0.27507,                 1.5912,                 1.4741,                 1.0264,               0.007624,               0.007624,               0.007624
                    122,                 1.6994,                 1.5971,                 1.0189,                0.60732,                  0.618,                0.58859,                0.27528,                 1.5912,                  1.473,                 1.0264,              0.0076042,              0.0076042,              0.0076042
                    123,                 1.7099,                 1.6038,                 1.0221,                0.60768,                0.61972,                0.58917,                0.27564,                 1.5908,                 1.4719,                 1.0262,              0.0075844,              0.0075844,              0.0075844
                    124,                 1.6959,                 1.5892,                 1.0217,                0.60807,                 0.6217,                 0.5904,                 0.2762,                 1.5899,                 1.4709,                 1.0259,              0.0075646,              0.0075646,              0.0075646
                    125,                 1.7108,                  1.599,                 1.0259,                0.60844,                0.62343,                0.59107,                0.27646,                 1.5892,                   1.47,                 1.0258,              0.0075448,              0.0075448,              0.0075448
                    126,                 1.6873,                  1.586,                 1.0179,                0.60781,                0.62469,                0.59133,                0.27672,                 1.5894,                 1.4692,                 1.0258,               0.007525,               0.007525,               0.007525
                    127,                  1.701,                 1.5867,                 1.0179,                0.61041,                0.62223,                 0.5912,                0.27704,                  1.589,                 1.4679,                 1.0256,              0.0075052,              0.0075052,              0.0075052
                    128,                 1.6906,                 1.5933,                 1.0149,                0.60989,                0.62344,                0.59253,                0.27731,                 1.5885,                 1.4671,                 1.0255,              0.0074854,              0.0074854,              0.0074854
                    129,                 1.6925,                 1.5804,                 1.0149,                0.60891,                0.62311,                0.59219,                0.27763,                 1.5877,                 1.4664,                 1.0253,              0.0074656,              0.0074656,              0.0074656
                    130,                 1.7019,                 1.5864,                 1.0221,                0.60705,                0.62351,                0.59202,                0.27768,                 1.5875,                 1.4655,                 1.0253,              0.0074458,              0.0074458,              0.0074458
                    131,                 1.6925,                 1.5941,                  1.017,                0.60429,                0.62673,                0.59257,                0.27777,                 1.5867,                 1.4653,                  1.025,               0.007426,               0.007426,               0.007426
                    132,                  1.693,                 1.5944,                 1.0136,                0.60644,                0.62434,                 0.5928,                0.27806,                 1.5863,                 1.4644,                 1.0247,              0.0074062,              0.0074062,              0.0074062
                    133,                 1.6901,                 1.5785,                 1.0191,                0.60742,                0.62426,                0.59404,                 0.2783,                  1.586,                 1.4633,                 1.0248,              0.0073864,              0.0073864,              0.0073864
                    134,                 1.6935,                 1.5934,                 1.0196,                0.60762,                0.62597,                0.59508,                0.27854,                 1.5857,                 1.4626,                 1.0248,              0.0073666,              0.0073666,              0.0073666
                    135,                 1.6851,                  1.582,                 1.0168,                0.60766,                 0.6266,                0.59473,                0.27849,                 1.5857,                 1.4617,                 1.0249,              0.0073468,              0.0073468,              0.0073468
                    136,                  1.704,                 1.5884,                 1.0179,                0.60994,                0.62477,                0.59526,                0.27878,                  1.586,                 1.4609,                  1.025,               0.007327,               0.007327,               0.007327
                    137,                 1.6866,                 1.5809,                 1.0184,                0.61068,                0.62644,                0.59591,                0.27934,                  1.585,                 1.4602,                 1.0247,              0.0073072,              0.0073072,              0.0073072
                    138,                 1.6999,                 1.5874,                 1.0206,                0.61044,                0.62674,                0.59622,                0.27969,                 1.5851,                 1.4595,                 1.0248,              0.0072874,              0.0072874,              0.0072874
                    139,                 1.6821,                 1.5837,                 1.0177,                0.61044,                0.62724,                0.59677,                0.27997,                 1.5852,                 1.4586,                 1.0249,              0.0072676,              0.0072676,              0.0072676
                    140,                 1.6873,                 1.5722,                 1.0181,                0.61196,                0.62862,                 0.5966,                0.28011,                 1.5846,                 1.4582,                 1.0247,              0.0072478,              0.0072478,              0.0072478
                    141,                 1.6915,                 1.5803,                 1.0165,                0.61358,                0.62583,                0.59721,                0.28008,                  1.584,                 1.4572,                 1.0245,               0.007228,               0.007228,               0.007228
                    142,                 1.6983,                 1.5785,                 1.0185,                0.61452,                 0.6276,                0.59878,                0.28037,                 1.5845,                 1.4564,                 1.0247,              0.0072082,              0.0072082,              0.0072082
                    143,                 1.6819,                 1.5706,                 1.0139,                0.61356,                0.62902,                0.59888,                0.28071,                 1.5835,                  1.456,                 1.0245,              0.0071884,              0.0071884,              0.0071884
                    144,                 1.6905,                 1.5839,                 1.0185,                0.61232,                0.63035,                0.59919,                0.28062,                 1.5828,                  1.455,                 1.0244,              0.0071686,              0.0071686,              0.0071686
                    145,                  1.683,                 1.5707,                 1.0141,                 0.6123,                0.63014,                 0.5989,                0.28066,                 1.5819,                 1.4546,                  1.024,              0.0071488,              0.0071488,              0.0071488
                    146,                 1.6712,                 1.5736,                 1.0139,                0.61352,                0.63053,                0.59956,                0.28113,                  1.581,                  1.454,                 1.0237,               0.007129,               0.007129,               0.007129
                    147,                 1.6831,                 1.5622,                 1.0167,                0.61539,                0.62897,                0.59928,                0.28142,                 1.5814,                 1.4527,                 1.0239,              0.0071092,              0.0071092,              0.0071092
                    148,                 1.6884,                 1.5798,                 1.0132,                0.61497,                 0.6296,                0.59968,                0.28162,                 1.5813,                 1.4516,                 1.0239,              0.0070894,              0.0070894,              0.0070894
                    149,                 1.6836,                 1.5857,                  1.017,                0.61468,                0.63014,                0.59986,                0.28185,                 1.5811,                 1.4509,                 1.0239,              0.0070696,              0.0070696,              0.0070696
                    150,                 1.6841,                 1.5808,                 1.0143,                0.61408,                0.63071,                 0.6011,                 0.2821,                 1.5798,                 1.4503,                 1.0235,              0.0070498,              0.0070498,              0.0070498
                    151,                 1.6687,                 1.5726,                 1.0135,                0.61558,                0.63221,                0.60196,                0.28241,                  1.579,                 1.4496,                 1.0231,                0.00703,                0.00703,                0.00703
                    152,                 1.6779,                 1.5629,                 1.0113,                0.61735,                0.62962,                0.60228,                 0.2828,                 1.5777,                 1.4489,                 1.0226,              0.0070102,              0.0070102,              0.0070102
