                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     90,                 1.7628,                 1.4973,                 1.0113,                0.69206,                0.70602,                0.70138,                 0.3333,                 1.6152,                 1.2608,                 0.9918,              0.0082378,              0.0082378,              0.0082378
                     91,                  1.749,                  1.483,                 1.0151,                0.68936,                0.70557,                0.70192,                0.33298,                 1.6209,                 1.2594,                0.99378,               0.008218,               0.008218,               0.008218
                     92,                 1.7548,                 1.4824,                 1.0126,                 0.6896,                0.71038,                0.70322,                0.33421,                 1.6185,                 1.2571,                0.99351,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.7445,                 1.4931,                 1.0171,                0.69247,                0.70744,                0.70508,                0.33479,                 1.6152,                 1.2557,                0.99269,              0.0081784,              0.0081784,              0.0081784
                     94,                 1.7548,                 1.4944,                 1.0104,                0.69575,                0.70742,                0.70471,                0.33545,                 1.6111,                 1.2563,                0.99121,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.7493,                 1.4784,                  1.012,                0.69582,                0.70814,                0.70581,                0.33647,                 1.6082,                 1.2535,                0.99033,              0.0081388,              0.0081388,              0.0081388
                     96,                 1.7477,                 1.4858,                 1.0111,                0.69846,                0.70977,                0.70652,                0.33664,                 1.6082,                 1.2539,                0.99027,               0.008119,               0.008119,               0.008119
                     97,                  1.753,                 1.4833,                 1.0159,                0.69502,                0.70726,                0.70465,                 0.3377,                 1.6039,                 1.2538,                0.98837,              0.0080992,              0.0080992,              0.0080992
                     98,                  1.745,                 1.4783,                 1.0116,                0.69596,                0.70811,                0.70546,                0.33782,                 1.5986,                 1.2549,                0.98626,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.7382,                 1.4643,                 1.0098,                0.69518,                 0.7122,                0.70687,                0.33824,                 1.5981,                 1.2538,                0.98571,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.7404,                   1.48,                 1.0103,                 0.6984,                0.70827,                0.70647,                0.33814,                 1.6028,                 1.2508,                0.98752,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.7422,                 1.4752,                 1.0103,                0.69739,                 0.7085,                0.70777,                0.33891,                 1.6001,                 1.2483,                0.98676,                0.00802,                0.00802,                0.00802
                    102,                 1.7309,                 1.4524,                 1.0072,                0.69556,                0.71141,                0.70842,                0.33924,                 1.5991,                 1.2482,                 0.9859,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.7287,                 1.4801,                 1.0093,                 0.6939,                0.71151,                0.70772,                0.33883,                 1.5999,                 1.2477,                0.98633,              0.0079804,              0.0079804,              0.0079804
                    104,                 1.7342,                 1.4594,                 1.0069,                0.69663,                0.71086,                 0.7085,                0.33893,                 1.5991,                 1.2454,                 0.9861,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.7238,                 1.4658,                  1.005,                0.69808,                0.71224,                0.70965,                0.33889,                 1.6012,                 1.2442,                0.98691,              0.0079408,              0.0079408,              0.0079408
                    106,                 1.7338,                 1.4556,                 1.0074,                0.69678,                0.71239,                 0.7092,                0.33887,                 1.6044,                 1.2429,                0.98845,               0.007921,               0.007921,               0.007921
                    107,                 1.7265,                 1.4615,                 1.0055,                0.69541,                0.71109,                0.70915,                0.33876,                 1.6036,                 1.2424,                0.98828,              0.0079012,              0.0079012,              0.0079012
                    108,                 1.7297,                 1.4727,                 1.0069,                0.69447,                0.71278,                0.70993,                 0.3391,                 1.6044,                 1.2425,                0.98863,              0.0078814,              0.0078814,              0.0078814
                    109,                 1.7249,                 1.4611,                 1.0073,                0.69581,                 0.7118,                0.70907,                0.33898,                 1.6064,                 1.2416,                0.98951,              0.0078616,              0.0078616,              0.0078616
                    110,                 1.7372,                 1.4752,                 1.0153,                0.69572,                0.71417,                0.71008,                0.33859,                 1.6086,                 1.2413,                0.99068,              0.0078418,              0.0078418,              0.0078418
                    111,                 1.7339,                 1.4584,                 1.0113,                 0.6945,                0.71361,                0.70967,                0.33844,                 1.6142,                 1.2396,                0.99263,               0.007822,               0.007822,               0.007822
                    112,                 1.7214,                 1.4577,                 1.0026,                0.69438,                0.71592,                 0.7105,                 0.3388,                 1.6133,                 1.2398,                0.99232,              0.0078022,              0.0078022,              0.0078022
                    113,                 1.7203,                 1.4599,                  1.006,                0.69495,                0.71554,                0.71045,                0.33928,                 1.6132,                 1.2389,                 0.9927,              0.0077824,              0.0077824,              0.0077824
                    114,                 1.7232,                 1.4524,                 1.0049,                0.69292,                0.71643,                0.71028,                0.33931,                 1.6155,                 1.2378,                0.99329,              0.0077626,              0.0077626,              0.0077626
                    115,                 1.7278,                 1.4621,                 1.0053,                0.69506,                0.71632,                0.71148,                0.33986,                 1.6147,                 1.2372,                0.99284,              0.0077428,              0.0077428,              0.0077428
                    116,                  1.726,                  1.472,                 1.0057,                0.69608,                0.71566,                0.71111,                0.33993,                 1.6129,                  1.237,                0.99244,               0.007723,               0.007723,               0.007723
                    117,                 1.7069,                 1.4486,                 1.0028,                  0.697,                0.71526,                 0.7116,                0.34033,                 1.6114,                 1.2361,                0.99181,              0.0077032,              0.0077032,              0.0077032
                    118,                 1.7178,                 1.4557,                 1.0029,                0.69687,                0.71605,                0.71237,                0.34033,                  1.611,                 1.2354,                0.99167,              0.0076834,              0.0076834,              0.0076834
                    119,                 1.7182,                 1.4526,                 1.0037,                0.69727,                0.71521,                0.71271,                0.34062,                 1.6111,                 1.2356,                0.99149,              0.0076636,              0.0076636,              0.0076636
                    120,                  1.708,                 1.4599,                 1.0015,                 0.6968,                0.71524,                0.71254,                0.34075,                 1.6089,                 1.2355,                0.99081,              0.0076438,              0.0076438,              0.0076438
                    121,                 1.7072,                 1.4357,                 1.0054,                0.69677,                0.71558,                0.71233,                0.34127,                 1.6078,                 1.2353,                0.99042,               0.007624,               0.007624,               0.007624
                    122,                 1.7017,                 1.4353,                 1.0024,                0.69661,                 0.7151,                0.71236,                0.34127,                 1.6079,                 1.2344,                0.99048,              0.0076042,              0.0076042,              0.0076042
                    123,                 1.7086,                 1.4333,                  1.001,                0.69731,                 0.7163,                0.71313,                0.34169,                 1.6087,                 1.2336,                0.99076,              0.0075844,              0.0075844,              0.0075844
                    124,                 1.7013,                 1.4384,                0.99639,                 0.6965,                0.71593,                0.71317,                 0.3418,                 1.6084,                  1.233,                0.99052,              0.0075646,              0.0075646,              0.0075646
                    125,                 1.7025,                 1.4501,                0.99995,                0.69662,                0.71684,                0.71468,                0.34242,                 1.6082,                 1.2319,                0.99056,              0.0075448,              0.0075448,              0.0075448
                    126,                  1.707,                 1.4494,                 1.0039,                0.69664,                0.71658,                0.71431,                0.34233,                 1.6077,                 1.2312,                0.99038,               0.007525,               0.007525,               0.007525
                    127,                 1.6979,                 1.4475,                0.99904,                 0.6979,                0.71641,                0.71504,                0.34257,                  1.608,                 1.2311,                0.99052,              0.0075052,              0.0075052,              0.0075052
                    128,                 1.6996,                 1.4223,                0.99485,                0.69818,                0.71597,                0.71499,                0.34256,                 1.6069,                 1.2303,                0.99025,              0.0074854,              0.0074854,              0.0074854
                    129,                 1.6835,                 1.4266,                 1.0012,                0.69714,                0.71857,                0.71556,                0.34301,                 1.6065,                 1.2297,                0.99018,              0.0074656,              0.0074656,              0.0074656
                    130,                 1.7086,                 1.4347,                 1.0001,                 0.6993,                0.71722,                0.71611,                0.34312,                 1.6057,                 1.2289,                0.98976,              0.0074458,              0.0074458,              0.0074458
                    131,                 1.6999,                 1.4321,                0.99827,                0.69908,                0.71979,                0.71662,                0.34348,                 1.6046,                 1.2289,                0.98932,               0.007426,               0.007426,               0.007426
                    132,                 1.6963,                 1.4426,                0.99782,                0.69889,                0.72089,                0.71651,                0.34332,                 1.6047,                 1.2288,                0.98927,              0.0074062,              0.0074062,              0.0074062
                    133,                 1.7067,                 1.4316,                 1.0014,                0.69997,                0.72152,                0.71693,                0.34357,                 1.6045,                 1.2282,                0.98923,              0.0073864,              0.0073864,              0.0073864
                    134,                 1.6913,                 1.4538,                0.99708,                0.69923,                0.72353,                  0.717,                0.34337,                 1.6049,                 1.2278,                0.98934,              0.0073666,              0.0073666,              0.0073666
                    135,                 1.6856,                 1.4336,                0.99871,                0.70011,                0.72184,                0.71711,                0.34395,                 1.6049,                 1.2277,                0.98937,              0.0073468,              0.0073468,              0.0073468
                    136,                 1.6982,                 1.4373,                 1.0014,                0.70007,                0.72316,                 0.7178,                0.34391,                 1.6037,                 1.2276,                0.98893,               0.007327,               0.007327,               0.007327
                    137,                   1.69,                 1.4232,                0.99761,                0.69995,                0.72375,                0.71792,                0.34436,                 1.6027,                 1.2278,                0.98864,              0.0073072,              0.0073072,              0.0073072
                    138,                 1.6883,                 1.4403,                0.99892,                0.70011,                0.72376,                0.71759,                0.34414,                 1.6024,                 1.2275,                0.98872,              0.0072874,              0.0072874,              0.0072874
                    139,                  1.684,                 1.4317,                0.99901,                0.70203,                0.72202,                0.71744,                 0.3443,                 1.6023,                 1.2277,                0.98862,              0.0072676,              0.0072676,              0.0072676
                    140,                 1.6899,                 1.4281,                0.99977,                0.70118,                0.72338,                0.71722,                0.34437,                 1.6032,                 1.2269,                0.98894,              0.0072478,              0.0072478,              0.0072478
                    141,                 1.6867,                 1.4406,                0.99601,                0.69995,                0.72321,                0.71715,                0.34419,                 1.6041,                 1.2263,                0.98914,               0.007228,               0.007228,               0.007228
                    142,                 1.6908,                 1.4138,                0.99606,                0.70066,                0.72355,                0.71734,                0.34413,                 1.6033,                 1.2261,                0.98884,              0.0072082,              0.0072082,              0.0072082
                    143,                 1.6827,                 1.4166,                0.99511,                0.70108,                0.72363,                0.71751,                0.34452,                 1.6031,                 1.2259,                0.98872,              0.0071884,              0.0071884,              0.0071884
                    144,                  1.677,                 1.4164,                0.99223,                0.70067,                 0.7235,                0.71741,                0.34426,                 1.6036,                 1.2258,                0.98889,              0.0071686,              0.0071686,              0.0071686
                    145,                 1.6891,                 1.4283,                0.99955,                0.70058,                0.72485,                0.71767,                0.34422,                 1.6041,                 1.2253,                 0.9891,              0.0071488,              0.0071488,              0.0071488
                    146,                 1.6888,                 1.4256,                0.99442,                0.70038,                0.72416,                0.71741,                0.34447,                 1.6041,                  1.225,                0.98915,               0.007129,               0.007129,               0.007129
                    147,                 1.6812,                 1.4071,                0.99571,                0.70066,                0.72485,                0.71765,                0.34447,                 1.6042,                 1.2246,                0.98917,              0.0071092,              0.0071092,              0.0071092
                    148,                 1.6907,                 1.4192,                0.99418,                0.70019,                0.72479,                0.71779,                0.34478,                 1.6046,                 1.2242,                0.98941,              0.0070894,              0.0070894,              0.0070894
                    149,                 1.6824,                  1.415,                0.99534,                0.70049,                 0.7249,                0.71806,                0.34465,                 1.6052,                 1.2238,                0.98964,              0.0070696,              0.0070696,              0.0070696
                    150,                 1.6636,                 1.4111,                0.99092,                0.69954,                0.72398,                0.71808,                0.34468,                  1.605,                 1.2237,                0.98964,              0.0070498,              0.0070498,              0.0070498
                    151,                  1.685,                 1.4316,                0.99853,                0.70008,                0.72482,                 0.7188,                0.34506,                 1.6049,                 1.2234,                 0.9896,                0.00703,                0.00703,                0.00703
                    152,                 1.6764,                 1.4062,                0.99113,                 0.6994,                0.72694,                0.71904,                0.34521,                 1.6044,                 1.2235,                 0.9895,              0.0070102,              0.0070102,              0.0070102
                    153,                  1.672,                 1.4061,                  0.992,                0.70067,                0.72473,                0.71889,                0.34549,                 1.6029,                 1.2233,                0.98904,              0.0069904,              0.0069904,              0.0069904
