                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     29,                 1.9641,                 1.8884,                 1.0736,                0.34966,                0.56149,                0.33774,                0.14555,                 1.7901,                 1.7559,                 1.0348,              0.0094456,              0.0094456,              0.0094456
                     30,                  1.951,                 1.8731,                  1.065,                0.36015,                 0.6177,                0.36494,                0.15832,                 1.7771,                 1.7194,                 1.0328,              0.0094258,              0.0094258,              0.0094258
                     31,                  1.952,                 1.8885,                 1.0704,                0.36113,                0.59095,                0.35733,                0.15472,                  1.789,                 1.7344,                 1.0346,               0.009406,               0.009406,               0.009406
                     32,                 1.9403,                  1.875,                 1.0656,                0.36415,                0.60055,                0.36762,                0.15848,                 1.7868,                 1.7076,                  1.033,              0.0093862,              0.0093862,              0.0093862
                     33,                 1.9445,                 1.8662,                 1.0661,                0.36914,                0.59033,                0.37659,                0.15976,                 1.7955,                  1.726,                 1.0317,              0.0093664,              0.0093664,              0.0093664
                     34,                 1.9372,                 1.8531,                 1.0628,                0.37103,                0.59257,                0.37757,                0.16712,                 1.7528,                 1.6925,                 1.0247,              0.0093466,              0.0093466,              0.0093466
                     35,                 1.9287,                 1.8499,                 1.0559,                0.38133,                0.60033,                0.39996,                0.17548,                 1.7363,                 1.6852,                 1.0227,              0.0093268,              0.0093268,              0.0093268
                     36,                 1.9174,                 1.8431,                 1.0558,                0.41388,                0.57059,                0.43433,                0.19284,                 1.7371,                 1.6716,                 1.0183,               0.009307,               0.009307,               0.009307
                     37,                 1.9146,                 1.8146,                 1.0585,                0.50449,                0.55912,                0.51474,                0.21964,                 1.7958,                  1.618,                 1.0321,              0.0092872,              0.0092872,              0.0092872
                     38,                 1.9192,                 1.7666,                 1.0563,                 0.5927,                0.59598,                0.58824,                 0.2562,                 1.7546,                 1.4901,                  1.024,              0.0092674,              0.0092674,              0.0092674
                     39,                 1.9117,                 1.7307,                 1.0576,                0.61747,                0.60824,                0.60666,                0.26569,                 1.7519,                 1.4653,                  1.023,              0.0092476,              0.0092476,              0.0092476
                     40,                 1.9065,                 1.7007,                 1.0522,                0.60579,                0.60186,                0.59725,                0.25348,                 1.7882,                 1.4706,                 1.0316,              0.0092278,              0.0092278,              0.0092278
                     41,                 1.9091,                 1.6626,                 1.0586,                0.64183,                0.63596,                0.63192,                0.27564,                 1.7374,                 1.4036,                 1.0166,               0.009208,               0.009208,               0.009208
                     42,                 1.9058,                 1.6645,                 1.0623,                0.63733,                0.63198,                0.62917,                0.27934,                 1.7445,                  1.408,                 1.0204,              0.0091882,              0.0091882,              0.0091882
                     43,                 1.9022,                 1.6548,                 1.0587,                0.64841,                0.65205,                0.64664,                0.28837,                 1.7154,                 1.3855,                 1.0114,              0.0091684,              0.0091684,              0.0091684
                     44,                  1.886,                 1.6474,                 1.0522,                0.65157,                0.65084,                0.65659,                 0.2923,                 1.7141,                 1.3749,                 1.0122,              0.0091486,              0.0091486,              0.0091486
                     45,                 1.8906,                 1.6226,                 1.0508,                0.65437,                0.66371,                0.65834,                0.29612,                 1.6866,                 1.3626,                 1.0074,              0.0091288,              0.0091288,              0.0091288
                     46,                 1.8794,                 1.6198,                  1.046,                0.65715,                0.66079,                0.65632,                0.29562,                 1.6837,                 1.3741,                 1.0047,               0.009109,               0.009109,               0.009109
                     47,                 1.8793,                 1.6199,                 1.0465,                0.64965,                0.65882,                0.65102,                0.29773,                  1.676,                 1.3593,                 1.0026,              0.0090892,              0.0090892,              0.0090892
                     48,                 1.8925,                  1.616,                 1.0469,                0.65125,                0.64871,                0.65146,                0.29113,                 1.7027,                 1.3607,                 1.0087,              0.0090694,              0.0090694,              0.0090694
                     49,                 1.8728,                 1.6037,                 1.0488,                0.66281,                0.66813,                0.66992,                0.30328,                 1.6741,                 1.3441,                 1.0024,              0.0090496,              0.0090496,              0.0090496
                     50,                 1.8553,                 1.5798,                 1.0416,                0.66801,                0.67971,                0.67654,                0.30576,                 1.6816,                 1.3329,                 1.0043,              0.0090298,              0.0090298,              0.0090298
                     51,                 1.8663,                 1.5891,                 1.0444,                 0.6698,                0.66993,                0.67016,                0.30304,                 1.6861,                  1.342,                0.99998,                0.00901,                0.00901,                0.00901
                     52,                 1.8666,                 1.5799,                 1.0433,                0.66483,                0.67824,                0.67347,                0.30717,                  1.688,                 1.3222,                  1.002,              0.0089902,              0.0089902,              0.0089902
                     53,                 1.8633,                 1.5723,                 1.0391,                 0.6694,                0.67984,                0.67273,                0.30862,                 1.6519,                  1.334,                0.99778,              0.0089704,              0.0089704,              0.0089704
                     54,                 1.8361,                 1.5642,                 1.0361,                 0.6682,                0.67563,                0.67232,                0.30787,                 1.6579,                 1.3286,                0.99605,              0.0089506,              0.0089506,              0.0089506
                     55,                 1.8444,                 1.5516,                 1.0379,                0.67297,                0.68007,                0.68152,                0.31612,                 1.6395,                 1.3127,                0.99206,              0.0089308,              0.0089308,              0.0089308
                     56,                 1.8288,                 1.5681,                 1.0309,                0.66314,                 0.6785,                0.67585,                0.31297,                 1.6476,                  1.321,                 0.9963,               0.008911,               0.008911,               0.008911
                     57,                 1.8449,                 1.5622,                 1.0401,                0.67479,                 0.6786,                0.67629,                0.31713,                 1.6282,                 1.3135,                0.99104,              0.0088912,              0.0088912,              0.0088912
                     58,                 1.8358,                 1.5581,                 1.0365,                0.66711,                0.67611,                0.67253,                0.31285,                   1.63,                 1.3248,                0.99056,              0.0088714,              0.0088714,              0.0088714
                     59,                 1.8166,                 1.5442,                 1.0337,                0.67636,                0.69419,                0.68611,                0.31812,                 1.6371,                 1.2988,                0.99437,              0.0088516,              0.0088516,              0.0088516
                     60,                 1.8217,                 1.5462,                 1.0279,                0.68175,                0.69669,                0.68584,                0.31691,                 1.6408,                 1.3005,                0.99477,              0.0088318,              0.0088318,              0.0088318
                     61,                  1.818,                 1.5356,                 1.0357,                0.68195,                 0.6988,                0.68934,                0.31778,                 1.6417,                 1.3003,                0.99689,               0.008812,               0.008812,               0.008812
                     62,                   1.83,                 1.5313,                 1.0288,                0.67321,                 0.6909,                0.68386,                0.32112,                 1.6235,                 1.3011,                0.99174,              0.0087922,              0.0087922,              0.0087922
                     63,                 1.8164,                 1.5424,                 1.0287,                0.67172,                0.68915,                0.68396,                0.31917,                 1.6326,                 1.3015,                0.99423,              0.0087724,              0.0087724,              0.0087724
                     64,                 1.8238,                 1.5532,                 1.0331,                0.67728,                0.68894,                0.68607,                0.32094,                 1.6208,                 1.3049,                0.99248,              0.0087526,              0.0087526,              0.0087526
                     65,                 1.8006,                 1.5153,                 1.0297,                0.67595,                0.68648,                0.68611,                0.32097,                 1.6279,                 1.2943,                 0.9942,              0.0087328,              0.0087328,              0.0087328
                     66,                 1.8131,                 1.5275,                 1.0306,                0.67766,                 0.6905,                0.68889,                0.32435,                 1.6118,                 1.3006,                0.98971,               0.008713,               0.008713,               0.008713
                     67,                 1.8037,                 1.5288,                 1.0286,                0.67643,                 0.6962,                0.68761,                0.32293,                 1.6238,                   1.29,                0.99363,              0.0086932,              0.0086932,              0.0086932
                     68,                  1.803,                 1.5289,                 1.0227,                0.67631,                0.70238,                0.69331,                0.32691,                 1.6168,                 1.2872,                0.99246,              0.0086734,              0.0086734,              0.0086734
                     69,                 1.8091,                 1.5203,                 1.0232,                0.68485,                0.69738,                0.69606,                0.32613,                 1.6136,                 1.2879,                0.98946,              0.0086536,              0.0086536,              0.0086536
                     70,                 1.7923,                 1.5213,                 1.0222,                0.68568,                0.69616,                0.69371,                0.32824,                 1.6108,                 1.2851,                0.98793,              0.0086338,              0.0086338,              0.0086338
                     71,                  1.788,                 1.5172,                 1.0234,                0.68756,                0.69255,                0.69475,                0.32968,                 1.6111,                 1.2808,                0.98772,               0.008614,               0.008614,               0.008614
                     72,                 1.7976,                 1.5015,                 1.0255,                0.68507,                0.69766,                0.69361,                0.32821,                 1.6145,                 1.2754,                 0.9915,              0.0085942,              0.0085942,              0.0085942
                     73,                 1.7709,                 1.5158,                  1.018,                0.69244,                0.69971,                0.69562,                0.32898,                 1.6142,                 1.2785,                0.99145,              0.0085744,              0.0085744,              0.0085744
                     74,                 1.7799,                 1.5062,                 1.0219,                0.68974,                0.70098,                0.69611,                0.32947,                 1.6155,                 1.2752,                0.99007,              0.0085546,              0.0085546,              0.0085546
                     75,                 1.7795,                  1.507,                 1.0183,                0.68683,                0.70177,                0.69383,                0.32924,                 1.6084,                 1.2786,                0.98798,              0.0085348,              0.0085348,              0.0085348
                     76,                 1.7927,                 1.5026,                 1.0184,                0.68822,                0.70618,                0.69707,                0.32935,                 1.6198,                 1.2759,                 0.9931,               0.008515,               0.008515,               0.008515
                     77,                 1.7779,                  1.505,                 1.0213,                0.69044,                0.70314,                0.69912,                0.33076,                 1.6236,                 1.2646,                0.99532,              0.0084952,              0.0084952,              0.0084952
                     78,                 1.7731,                  1.515,                 1.0166,                0.68958,                0.70477,                0.69813,                0.33016,                 1.6213,                 1.2684,                0.99431,              0.0084754,              0.0084754,              0.0084754
                     79,                 1.7785,                 1.5034,                  1.018,                0.68723,                0.70347,                0.69831,                0.33131,                 1.6149,                 1.2693,                0.99237,              0.0084556,              0.0084556,              0.0084556
                     80,                  1.769,                  1.486,                 1.0162,                0.68962,                0.70052,                0.69764,                0.33175,                 1.6076,                 1.2699,                0.98888,              0.0084358,              0.0084358,              0.0084358
                     81,                  1.776,                 1.4953,                 1.0176,                0.69129,                0.70685,                0.70065,                0.33206,                 1.6161,                 1.2629,                0.99257,               0.008416,               0.008416,               0.008416
                     82,                 1.7753,                 1.4949,                 1.0185,                0.68965,                0.70802,                0.69996,                  0.333,                 1.6089,                 1.2663,                0.99016,              0.0083962,              0.0083962,              0.0083962
                     83,                 1.7698,                 1.4818,                 1.0189,                0.69344,                 0.7089,                0.70079,                 0.3332,                 1.6062,                 1.2665,                0.98874,              0.0083764,              0.0083764,              0.0083764
                     84,                 1.7625,                 1.4916,                 1.0159,                0.69131,                0.70312,                0.69809,                0.33255,                 1.6038,                 1.2671,                0.98844,              0.0083566,              0.0083566,              0.0083566
                     85,                 1.7506,                 1.4764,                 1.0148,                0.68615,                0.70698,                0.69797,                0.33205,                 1.6032,                 1.2636,                0.98893,              0.0083368,              0.0083368,              0.0083368
                     86,                 1.7517,                 1.4999,                 1.0154,                0.68641,                0.70767,                0.69928,                0.33217,                  1.608,                 1.2627,                0.99115,               0.008317,               0.008317,               0.008317
                     87,                 1.7746,                 1.4895,                 1.0136,                 0.6857,                0.71017,                0.69856,                 0.3328,                 1.6149,                  1.259,                0.99392,              0.0082972,              0.0082972,              0.0082972
                     88,                 1.7513,                 1.4875,                 1.0101,                0.68532,                0.70708,                0.69911,                0.33287,                 1.6118,                 1.2602,                0.99313,              0.0082774,              0.0082774,              0.0082774
                     89,                 1.7549,                 1.4863,                 1.0131,                0.68716,                0.70985,                 0.6993,                0.33287,                 1.6114,                 1.2601,                0.99315,              0.0082576,              0.0082576,              0.0082576
                     90,                 1.7506,                  1.471,                 1.0139,                0.68764,                0.71047,                 0.6997,                0.33294,                 1.6104,                 1.2599,                0.99212,              0.0082378,              0.0082378,              0.0082378
                     91,                 1.7582,                 1.4791,                 1.0147,                0.68852,                0.71286,                0.70166,                0.33318,                 1.6202,                  1.255,                0.99484,               0.008218,               0.008218,               0.008218
                     92,                 1.7474,                 1.4661,                 1.0154,                0.68959,                0.71375,                0.70059,                0.33351,                 1.6292,                 1.2513,                0.99861,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.7438,                 1.4712,                 1.0144,                0.68799,                0.71519,                0.70282,                0.33405,                 1.6229,                 1.2518,                0.99655,              0.0081784,              0.0081784,              0.0081784
                     94,                 1.7464,                 1.4856,                 1.0124,                0.68664,                 0.7177,                0.70283,                0.33454,                 1.6213,                 1.2499,                 0.9967,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.7388,                 1.4696,                 1.0087,                0.69224,                0.71569,                0.70509,                0.33607,                 1.6127,                 1.2483,                0.99402,              0.0081388,              0.0081388,              0.0081388
                     96,                 1.7414,                 1.4786,                  1.009,                0.69263,                 0.7129,                0.70424,                0.33516,                 1.6141,                 1.2466,                0.99371,               0.008119,               0.008119,               0.008119
                     97,                 1.7337,                 1.4719,                 1.0087,                 0.6953,                0.71731,                0.70575,                0.33544,                  1.611,                 1.2454,                0.99299,              0.0080992,              0.0080992,              0.0080992
                     98,                 1.7391,                 1.4481,                 1.0115,                0.69952,                0.71426,                0.70667,                0.33598,                 1.6097,                 1.2451,                0.99247,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.7433,                 1.4655,                 1.0085,                0.69653,                0.71315,                 0.7061,                0.33624,                 1.6105,                  1.245,                0.99255,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.7355,                 1.4708,                 1.0097,                0.69856,                0.71597,                0.70732,                0.33606,                 1.6142,                 1.2427,                0.99382,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.7417,                 1.4777,                 1.0155,                0.69667,                0.71714,                0.70719,                0.33662,                 1.6109,                 1.2428,                0.99254,                0.00802,                0.00802,                0.00802
                    102,                 1.7352,                 1.4658,                 1.0037,                0.69696,                0.71547,                0.70637,                0.33681,                 1.6085,                 1.2435,                0.99156,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.7338,                 1.4788,                  1.009,                0.69693,                0.71528,                0.70588,                0.33683,                 1.6056,                 1.2456,                0.99082,              0.0079804,              0.0079804,              0.0079804
                    104,                 1.7339,                 1.4576,                 1.0047,                 0.6967,                0.71851,                0.70788,                0.33741,                  1.606,                 1.2429,                0.99048,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.7295,                 1.4647,                 1.0042,                0.69731,                0.71879,                0.70872,                0.33682,                 1.6113,                 1.2414,                 0.9923,              0.0079408,              0.0079408,              0.0079408
                    106,                 1.7195,                 1.4564,                 1.0045,                0.69793,                0.71708,                0.70857,                0.33711,                 1.6152,                 1.2396,                0.99373,               0.007921,               0.007921,               0.007921
                    107,                 1.7191,                 1.4663,                 1.0054,                0.69589,                0.71904,                0.70771,                 0.3359,                 1.6221,                 1.2386,                0.99643,              0.0079012,              0.0079012,              0.0079012
                    108,                 1.7256,                 1.4633,                 1.0085,                0.69782,                0.71606,                0.70797,                0.33608,                 1.6233,                 1.2369,                0.99689,              0.0078814,              0.0078814,              0.0078814
                    109,                 1.7284,                 1.4669,                 1.0056,                 0.6989,                 0.7155,                0.70926,                0.33656,                 1.6214,                 1.2362,                0.99628,              0.0078616,              0.0078616,              0.0078616
                    110,                 1.7255,                 1.4839,                 1.0093,                0.69511,                0.71649,                0.70904,                0.33711,                 1.6211,                 1.2359,                0.99615,              0.0078418,              0.0078418,              0.0078418
                    111,                 1.7186,                  1.455,                 1.0043,                0.69708,                 0.7181,                 0.7098,                0.33819,                 1.6176,                 1.2348,                0.99478,               0.007822,               0.007822,               0.007822
                    112,                 1.7208,                 1.4445,                 1.0064,                0.69733,                0.71586,                0.71032,                  0.339,                 1.6143,                  1.235,                 0.9935,              0.0078022,              0.0078022,              0.0078022
                    113,                 1.7318,                 1.4479,                 1.0073,                0.69624,                0.71897,                 0.7121,                0.33915,                 1.6138,                 1.2337,                0.99379,              0.0077824,              0.0077824,              0.0077824
                    114,                 1.7192,                  1.461,                 1.0041,                0.69589,                0.71964,                0.71212,                0.33966,                 1.6114,                 1.2339,                0.99306,              0.0077626,              0.0077626,              0.0077626
                    115,                 1.7168,                 1.4464,                 1.0082,                0.69564,                0.71972,                0.71132,                0.33978,                   1.61,                 1.2329,                0.99283,              0.0077428,              0.0077428,              0.0077428
                    116,                 1.7201,                 1.4547,                 1.0072,                0.69676,                0.71801,                0.71094,                0.34009,                 1.6091,                 1.2327,                0.99267,               0.007723,               0.007723,               0.007723
                    117,                 1.7062,                 1.4338,                0.99801,                0.69738,                0.72149,                0.71242,                0.34041,                 1.6076,                  1.232,                0.99219,              0.0077032,              0.0077032,              0.0077032
                    118,                 1.7016,                 1.4518,                 1.0028,                 0.6969,                0.72168,                 0.7125,                 0.3404,                 1.6073,                 1.2314,                0.99215,              0.0076834,              0.0076834,              0.0076834
                    119,                 1.7113,                 1.4431,                 1.0031,                0.69622,                0.72054,                 0.7111,                0.34037,                 1.6087,                 1.2304,                0.99265,              0.0076636,              0.0076636,              0.0076636
                    120,                 1.7124,                 1.4465,                 0.9969,                0.69931,                0.72045,                0.71219,                0.34065,                 1.6081,                 1.2296,                0.99241,              0.0076438,              0.0076438,              0.0076438
                    121,                 1.7141,                 1.4509,                 1.0014,                0.69874,                0.72364,                0.71312,                0.34126,                 1.6063,                 1.2302,                0.99201,               0.007624,               0.007624,               0.007624
                    122,                 1.7084,                 1.4555,                 1.0047,                0.69988,                0.72383,                0.71269,                0.34112,                 1.6064,                 1.2296,                0.99219,              0.0076042,              0.0076042,              0.0076042
                    123,                 1.7158,                 1.4619,                 1.0013,                0.69982,                0.72296,                0.71301,                 0.3418,                 1.6047,                 1.2301,                0.99172,              0.0075844,              0.0075844,              0.0075844
                    124,                 1.6985,                 1.4437,                0.99758,                0.69652,                 0.7229,                0.71237,                0.34182,                 1.6032,                 1.2295,                0.99134,              0.0075646,              0.0075646,              0.0075646
                    125,                 1.7067,                 1.4445,                 1.0057,                0.70014,                0.72422,                0.71389,                0.34231,                 1.6029,                 1.2292,                0.99127,              0.0075448,              0.0075448,              0.0075448
                    126,                 1.7002,                 1.4389,                 1.0011,                 0.7024,                0.72309,                0.71339,                0.34253,                 1.6033,                 1.2286,                0.99149,               0.007525,               0.007525,               0.007525
                    127,                 1.7013,                 1.4377,                0.99922,                0.70052,                0.72359,                0.71457,                0.34281,                 1.6025,                 1.2283,                0.99114,              0.0075052,              0.0075052,              0.0075052
                    128,                  1.698,                 1.4425,                 1.0023,                0.70059,                0.72476,                0.71444,                 0.3429,                 1.6024,                 1.2276,                0.99113,              0.0074854,              0.0074854,              0.0074854
                    129,                 1.6966,                 1.4285,                0.99841,                0.70051,                0.72512,                0.71399,                0.34269,                 1.6022,                 1.2273,                0.99109,              0.0074656,              0.0074656,              0.0074656
                    130,                 1.6932,                 1.4476,                0.99476,                0.70124,                0.72459,                0.71407,                0.34297,                 1.6016,                 1.2271,                0.99101,              0.0074458,              0.0074458,              0.0074458
                    131,                 1.6942,                 1.4257,                  0.997,                0.70109,                0.72543,                0.71475,                 0.3431,                 1.6005,                 1.2264,                0.99081,               0.007426,               0.007426,               0.007426
                    132,                 1.6985,                 1.4447,                0.99782,                  0.701,                0.72344,                0.71384,                0.34326,                 1.5998,                 1.2264,                0.99064,              0.0074062,              0.0074062,              0.0074062
                    133,                 1.6794,                 1.4256,                0.99533,                0.70072,                0.72367,                0.71369,                 0.3436,                  1.599,                 1.2262,                0.99026,              0.0073864,              0.0073864,              0.0073864
                    134,                 1.6942,                 1.4297,                 1.0006,                0.70071,                0.72449,                 0.7144,                0.34345,                 1.5991,                 1.2257,                0.99045,              0.0073666,              0.0073666,              0.0073666
                    135,                 1.6969,                 1.4369,                 1.0006,                0.70306,                0.72573,                0.71536,                 0.3439,                 1.5972,                 1.2257,                   0.99,              0.0073468,              0.0073468,              0.0073468
                    136,                 1.6866,                 1.4387,                0.99957,                 0.7024,                0.72506,                0.71497,                 0.3441,                 1.5966,                 1.2252,                0.98966,               0.007327,               0.007327,               0.007327
                    137,                 1.6907,                 1.4323,                0.99783,                0.70193,                0.72424,                  0.715,                0.34405,                 1.5962,                 1.2251,                0.98957,              0.0073072,              0.0073072,              0.0073072
                    138,                 1.6828,                 1.4343,                0.99508,                0.70069,                 0.7258,                0.71488,                 0.3443,                 1.5955,                  1.225,                 0.9894,              0.0072874,              0.0072874,              0.0072874
                    139,                 1.6793,                 1.4284,                0.99566,                0.70152,                0.72607,                0.71552,                0.34458,                 1.5948,                 1.2248,                0.98912,              0.0072676,              0.0072676,              0.0072676
                    140,                  1.678,                 1.4333,                0.99335,                0.70137,                0.72671,                0.71554,                0.34446,                 1.5948,                 1.2245,                0.98922,              0.0072478,              0.0072478,              0.0072478
                    141,                 1.6886,                 1.4337,                0.99344,                0.70246,                0.72666,                 0.7158,                0.34469,                 1.5962,                 1.2239,                0.98966,               0.007228,               0.007228,               0.007228
                    142,                 1.6831,                 1.4337,                0.99524,                0.70217,                0.72579,                0.71598,                0.34483,                 1.5965,                 1.2231,                0.98976,              0.0072082,              0.0072082,              0.0072082
                    143,                 1.6807,                 1.4329,                0.99205,                0.70244,                0.72524,                0.71592,                0.34486,                 1.5963,                 1.2229,                0.98978,              0.0071884,              0.0071884,              0.0071884
                    144,                 1.6856,                 1.4311,                0.99957,                0.70344,                0.72462,                0.71656,                0.34508,                 1.5957,                 1.2228,                0.98965,              0.0071686,              0.0071686,              0.0071686
                    145,                 1.6799,                 1.4177,                  0.995,                0.70336,                0.72468,                0.71695,                0.34516,                 1.5957,                 1.2226,                0.98968,              0.0071488,              0.0071488,              0.0071488
                    146,                 1.6727,                  1.419,                0.99258,                0.70315,                0.72635,                0.71781,                0.34537,                 1.5954,                 1.2222,                0.98957,               0.007129,               0.007129,               0.007129
                    147,                 1.6791,                 1.4239,                0.99313,                0.70336,                0.72571,                 0.7177,                0.34532,                 1.5938,                 1.2223,                0.98902,              0.0071092,              0.0071092,              0.0071092
                    148,                 1.6756,                  1.413,                 0.9952,                0.70429,                0.72515,                0.71756,                0.34548,                 1.5931,                 1.2223,                0.98866,              0.0070894,              0.0070894,              0.0070894
                    149,                 1.6859,                  1.432,                0.99353,                0.70487,                0.72566,                 0.7173,                0.34572,                 1.5924,                 1.2222,                0.98846,              0.0070696,              0.0070696,              0.0070696
                    150,                 1.6828,                 1.4326,                0.99146,                0.70572,                0.72603,                0.71773,                0.34586,                 1.5919,                 1.2222,                0.98829,              0.0070498,              0.0070498,              0.0070498
                    151,                 1.6655,                 1.4227,                0.99054,                0.70608,                0.72564,                0.71768,                0.34586,                 1.5913,                 1.2222,                 0.9882,                0.00703,                0.00703,                0.00703
                    152,                 1.6667,                 1.4078,                0.98868,                0.70851,                0.72556,                0.71825,                 0.3459,                 1.5912,                 1.2221,                0.98812,              0.0070102,              0.0070102,              0.0070102
                    153,                 1.6765,                 1.4213,                0.99348,                0.70801,                0.72436,                0.71773,                0.34597,                 1.5908,                 1.2221,                0.98803,              0.0069904,              0.0069904,              0.0069904
