                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     19,                 2.1454,                 1.5223,                 1.1345,                0.63623,                0.67624,                0.64847,                0.23343,                 2.1004,                 1.3892,                 1.1337,              0.0096436,              0.0096436,              0.0096436
                     20,                 2.1096,                 1.4864,                 1.1218,                0.69078,                0.70859,                0.68369,                0.27437,                 1.9555,                 1.3195,                 1.1076,              0.0096238,              0.0096238,              0.0096238
                     21,                 2.1291,                 1.5055,                 1.1215,                0.65562,                0.65476,                0.65306,                0.23062,                 2.1104,                 1.3868,                 1.1394,               0.009604,               0.009604,               0.009604
                     22,                 2.0906,                 1.4604,                 1.1204,                0.69334,                0.71194,                0.70879,                0.28204,                   1.96,                 1.2933,                 1.1123,              0.0095842,              0.0095842,              0.0095842
                     23,                 2.0875,                 1.4595,                 1.1142,                0.71595,                 0.7201,                0.72389,                 0.2925,                 1.9004,                  1.264,                 1.0899,              0.0095644,              0.0095644,              0.0095644
                     24,                 2.0989,                 1.4681,                 1.1077,                 0.7233,                 0.7463,                0.73876,                0.30682,                 1.8723,                 1.2564,                 1.0802,              0.0095446,              0.0095446,              0.0095446
                     25,                  2.071,                 1.4291,                  1.104,                0.66716,                0.69296,                0.70664,                0.28417,                 1.9756,                 1.2927,                 1.0961,              0.0095248,              0.0095248,              0.0095248
                     26,                 2.0809,                 1.4526,                 1.1137,                0.71038,                0.73751,                0.73101,                0.29308,                  1.951,                 1.2905,                  1.108,               0.009505,               0.009505,               0.009505
                     27,                 2.0814,                 1.4539,                 1.1058,                0.70869,                0.72067,                0.71843,                0.29702,                 1.9256,                 1.2754,                 1.1014,              0.0094852,              0.0094852,              0.0094852
                     28,                 2.0755,                 1.4297,                 1.1083,                0.73332,                0.73491,                0.73736,                0.30996,                 1.8806,                 1.2726,                 1.0824,              0.0094654,              0.0094654,              0.0094654
                     29,                 2.0526,                  1.434,                 1.0994,                0.71926,                0.74219,                0.73849,                 0.2965,                 1.9437,                 1.2712,                 1.0798,              0.0094456,              0.0094456,              0.0094456
                     30,                 2.0229,                 1.4205,                 1.0881,                0.70758,                 0.6903,                0.72341,                0.29697,                 1.9485,                 1.2463,                 1.0898,              0.0094258,              0.0094258,              0.0094258
                     31,                 2.0338,                 1.4015,                 1.1003,                0.69897,                0.69424,                0.72276,                0.30595,                 1.8445,                 1.2687,                 1.0749,               0.009406,               0.009406,               0.009406
                     32,                 2.0059,                 1.4014,                 1.0918,                 0.7176,                0.72754,                 0.7435,                0.32638,                   1.76,                 1.2708,                 1.0436,              0.0093862,              0.0093862,              0.0093862
                     33,                 2.0085,                 1.3829,                 1.0959,                0.69327,                0.69497,                0.71977,                0.30322,                 1.8852,                 1.2723,                 1.0616,              0.0093664,              0.0093664,              0.0093664
                     34,                 1.9987,                 1.3782,                 1.0817,                0.72418,                0.74032,                0.73983,                 0.3138,                 1.8173,                 1.2311,                 1.0588,              0.0093466,              0.0093466,              0.0093466
                     35,                 1.9818,                 1.3655,                 1.0852,                0.75851,                0.77805,                0.76093,                 0.3204,                 1.9323,                 1.1722,                 1.1026,              0.0093268,              0.0093268,              0.0093268
                     36,                 1.9909,                 1.3978,                  1.075,                0.73992,                0.75847,                0.75729,                0.31469,                 1.8664,                 1.2141,                  1.081,               0.009307,               0.009307,               0.009307
                     37,                 1.9836,                 1.3728,                 1.0809,                0.73893,                 0.7607,                0.76199,                0.33216,                 1.7714,                 1.2329,                 1.0449,              0.0092872,              0.0092872,              0.0092872
                     38,                 1.9939,                  1.368,                 1.0762,                0.71084,                0.69824,                0.71653,                 0.2834,                 1.9824,                 1.2544,                 1.0975,              0.0092674,              0.0092674,              0.0092674
                     39,                 1.9962,                 1.3509,                  1.081,                0.72184,                 0.7262,                0.73854,                0.31076,                 1.8259,                 1.2542,                 1.0532,              0.0092476,              0.0092476,              0.0092476
                     40,                 2.0007,                 1.4086,                 1.0772,                0.73379,                0.72899,                0.75265,                0.32325,                 1.8523,                 1.2227,                 1.0752,              0.0092278,              0.0092278,              0.0092278
                     41,                 1.9741,                 1.3607,                 1.0691,                0.76026,                0.75713,                0.76956,                0.33427,                 1.7693,                 1.2121,                  1.051,               0.009208,               0.009208,               0.009208
                     42,                 1.9506,                 1.3561,                 1.0692,                0.74378,                0.74867,                0.75864,                0.32639,                 1.8192,                 1.2146,                 1.0514,              0.0091882,              0.0091882,              0.0091882
                     43,                 1.9506,                  1.368,                 1.0653,                0.73767,                0.75694,                0.77559,                0.33744,                 1.7719,                 1.2421,                  1.048,              0.0091684,              0.0091684,              0.0091684
                     44,                 1.9557,                 1.3708,                 1.0674,                0.73949,                0.73881,                0.76335,                0.33023,                 1.7871,                 1.2364,                 1.0554,              0.0091486,              0.0091486,              0.0091486
                     45,                  1.961,                 1.3615,                  1.072,                0.72864,                0.74242,                0.75337,                0.31282,                 1.8698,                 1.2378,                 1.0742,              0.0091288,              0.0091288,              0.0091288
                     46,                 1.9636,                 1.3632,                  1.063,                0.75536,                0.76701,                0.77609,                0.33796,                 1.7984,                 1.1951,                  1.059,               0.009109,               0.009109,               0.009109
                     47,                 1.9383,                 1.3569,                 1.0604,                 0.7432,                0.76737,                0.77162,                0.34555,                 1.7157,                 1.2382,                 1.0307,              0.0090892,              0.0090892,              0.0090892
                     48,                 1.9273,                  1.338,                 1.0583,                0.74964,                0.73494,                0.76188,                0.33155,                 1.7895,                 1.2289,                 1.0437,              0.0090694,              0.0090694,              0.0090694
                     49,                 1.9353,                 1.3483,                  1.062,                0.75659,                0.73282,                0.77029,                0.33782,                 1.8043,                 1.1894,                 1.0628,              0.0090496,              0.0090496,              0.0090496
                     50,                 1.9261,                 1.3337,                 1.0699,                 0.7624,                0.76936,                0.78193,                0.34526,                 1.7319,                 1.2159,                 1.0389,              0.0090298,              0.0090298,              0.0090298
                     51,                 1.9329,                 1.3436,                 1.0594,                 0.7732,                0.78498,                0.79741,                0.34465,                 1.8682,                 1.1422,                  1.078,                0.00901,                0.00901,                0.00901
                     52,                  1.935,                 1.3522,                 1.0679,                 0.7615,                0.78571,                0.78786,                0.34371,                 1.7939,                 1.1822,                  1.059,              0.0089902,              0.0089902,              0.0089902
                     53,                 1.9254,                 1.3529,                 1.0599,                0.75457,                0.75645,                0.77596,                0.33891,                 1.7807,                 1.1949,                 1.0534,              0.0089704,              0.0089704,              0.0089704
                     54,                 1.9109,                 1.3082,                 1.0515,                0.77653,                 0.7889,                0.79271,                0.32492,                 1.9427,                 1.1568,                 1.1069,              0.0089506,              0.0089506,              0.0089506
                     55,                 1.9139,                 1.3177,                  1.051,                0.76263,                0.77304,                0.78884,                0.34127,                   1.81,                 1.1611,                 1.0709,              0.0089308,              0.0089308,              0.0089308
                     56,                 1.8969,                 1.3039,                 1.0533,                 0.7637,                0.77034,                0.78351,                0.33675,                 1.8306,                 1.1621,                  1.079,               0.008911,               0.008911,               0.008911
                     57,                 1.9237,                 1.3242,                  1.056,                0.77367,                0.78172,                0.79348,                0.35358,                 1.7321,                 1.1606,                 1.0403,              0.0088912,              0.0088912,              0.0088912
                     58,                 1.9106,                 1.3234,                 1.0459,                0.75022,                0.71983,                0.76835,                0.33794,                 1.7729,                 1.2112,                 1.0435,              0.0088714,              0.0088714,              0.0088714
                     59,                  1.899,                 1.3268,                 1.0532,                0.75726,                0.78563,                0.78222,                0.33973,                 1.8325,                 1.1586,                 1.0663,              0.0088516,              0.0088516,              0.0088516
                     60,                 1.9042,                 1.2974,                 1.0499,                0.74869,                0.74636,                  0.778,                0.34382,                 1.7708,                 1.2065,                 1.0495,              0.0088318,              0.0088318,              0.0088318
                     61,                 1.9057,                 1.3278,                 1.0585,                0.76682,                0.76293,                0.77863,                0.34384,                 1.7768,                 1.1724,                 1.0557,               0.008812,               0.008812,               0.008812
                     62,                 1.8765,                 1.2995,                 1.0474,                0.78645,                0.75418,                0.79116,                0.35137,                 1.7875,                 1.1724,                 1.0534,              0.0087922,              0.0087922,              0.0087922
                     63,                 1.8617,                 1.3101,                 1.0412,                0.77102,                0.75961,                0.78585,                0.34883,                 1.7509,                 1.1783,                 1.0486,              0.0087724,              0.0087724,              0.0087724
                     64,                 1.8917,                 1.3089,                 1.0542,                 0.7612,                0.75279,                0.77912,                0.34614,                 1.7248,                 1.1956,                 1.0352,              0.0087526,              0.0087526,              0.0087526
                     65,                 1.8796,                 1.2989,                  1.043,                0.77984,                   0.77,                0.79823,                0.35212,                 1.7631,                 1.1569,                 1.0526,              0.0087328,              0.0087328,              0.0087328
                     66,                 1.8772,                 1.3027,                 1.0471,                0.76459,                0.75453,                0.78242,                0.34699,                 1.7447,                 1.1826,                 1.0465,               0.008713,               0.008713,               0.008713
                     67,                 1.8668,                  1.301,                 1.0417,                0.78028,                0.78122,                0.80158,                0.36466,                 1.6996,                 1.1632,                 1.0268,              0.0086932,              0.0086932,              0.0086932
                     68,                 1.8609,                 1.3018,                 1.0393,                 0.7793,                0.77335,                0.79463,                0.35824,                  1.733,                 1.1607,                 1.0303,              0.0086734,              0.0086734,              0.0086734
                     69,                 1.8733,                 1.2848,                 1.0393,                0.78216,                0.79248,                0.80911,                0.36102,                 1.7787,                 1.1221,                 1.0541,              0.0086536,              0.0086536,              0.0086536
                     70,                  1.848,                 1.2883,                 1.0369,                0.78258,                0.78989,                0.80739,                0.35951,                 1.7562,                 1.1591,                 1.0477,              0.0086338,              0.0086338,              0.0086338
                     71,                 1.8441,                 1.2941,                 1.0375,                0.76861,                0.75004,                0.78391,                0.34491,                 1.7611,                 1.1752,                  1.041,               0.008614,               0.008614,               0.008614
                     72,                 1.8526,                 1.2947,                 1.0423,                0.79644,                0.77986,                0.80719,                0.36297,                 1.7197,                 1.1377,                 1.0368,              0.0085942,              0.0085942,              0.0085942
                     73,                 1.8482,                  1.298,                 1.0433,                0.78184,                0.77201,                0.80138,                0.35698,                 1.7676,                 1.1321,                 1.0569,              0.0085744,              0.0085744,              0.0085744
                     74,                 1.8549,                 1.2865,                 1.0404,                 0.7772,                  0.776,                0.79754,                0.35321,                 1.7975,                 1.1241,                 1.0683,              0.0085546,              0.0085546,              0.0085546
                     75,                 1.8478,                 1.3013,                 1.0352,                0.78318,                0.76644,                0.79731,                0.36202,                 1.7012,                 1.1508,                 1.0298,              0.0085348,              0.0085348,              0.0085348
                     76,                 1.8341,                 1.2631,                  1.031,                0.79243,                0.75853,                0.80439,                0.35888,                 1.7541,                 1.1503,                 1.0509,               0.008515,               0.008515,               0.008515
                     77,                 1.8433,                 1.2646,                 1.0415,                0.78909,                 0.7856,                 0.8115,                0.36486,                 1.7423,                 1.1284,                 1.0474,              0.0084952,              0.0084952,              0.0084952
                     78,                  1.833,                 1.2738,                 1.0322,                0.79429,                0.79442,                0.81214,                 0.3658,                 1.7311,                 1.1317,                 1.0372,              0.0084754,              0.0084754,              0.0084754
                     79,                 1.8392,                 1.2888,                 1.0388,                0.78199,                0.78813,                0.80932,                0.36408,                  1.744,                 1.1238,                 1.0473,              0.0084556,              0.0084556,              0.0084556
                     80,                 1.8481,                 1.2795,                 1.0385,                0.79193,                0.78875,                0.80298,                0.35934,                 1.7152,                 1.1591,                 1.0307,              0.0084358,              0.0084358,              0.0084358
                     81,                 1.8565,                 1.3066,                 1.0405,                0.77841,                0.76706,                0.79536,                0.35631,                 1.7329,                 1.1715,                 1.0431,               0.008416,               0.008416,               0.008416
                     82,                 1.8512,                 1.2794,                 1.0381,                0.78184,                0.78525,                0.80786,                0.36027,                 1.7348,                 1.1272,                   1.05,              0.0083962,              0.0083962,              0.0083962
                     83,                 1.8208,                  1.256,                 1.0283,                0.78658,                0.77722,                0.80088,                0.35891,                 1.7442,                 1.1397,                 1.0377,              0.0083764,              0.0083764,              0.0083764
                     84,                 1.8271,                 1.2742,                 1.0395,                0.78268,                0.75177,                0.79261,                0.35071,                 1.7685,                 1.1316,                 1.0448,              0.0083566,              0.0083566,              0.0083566
                     85,                 1.8144,                 1.2799,                 1.0333,                0.78706,                0.78564,                 0.8033,                0.36923,                 1.6702,                 1.1454,                 1.0258,              0.0083368,              0.0083368,              0.0083368
                     86,                 1.8381,                  1.289,                 1.0264,                0.78682,                 0.7797,                0.79887,                0.36715,                 1.6761,                 1.1589,                 1.0204,               0.008317,               0.008317,               0.008317
                     87,                 1.8176,                 1.2746,                 1.0401,                 0.7872,                0.77302,                0.80981,                0.35935,                 1.7958,                 1.1277,                 1.0665,              0.0082972,              0.0082972,              0.0082972
                     88,                 1.8212,                 1.2712,                 1.0284,                0.78644,                0.75984,                0.79771,                0.35529,                 1.7607,                 1.1503,                 1.0432,              0.0082774,              0.0082774,              0.0082774
                     89,                 1.8302,                  1.273,                 1.0327,                0.79849,                0.80006,                0.81719,                0.37063,                 1.7003,                 1.1312,                 1.0361,              0.0082576,              0.0082576,              0.0082576
                     90,                 1.8212,                 1.2657,                 1.0323,                0.78615,                0.78566,                0.80694,                0.36735,                 1.7255,                 1.1279,                 1.0374,              0.0082378,              0.0082378,              0.0082378
                     91,                 1.8315,                 1.2656,                 1.0337,                0.79024,                0.76901,                 0.8026,                0.36585,                 1.6968,                 1.1381,                 1.0235,               0.008218,               0.008218,               0.008218
                     92,                 1.8328,                 1.2757,                 1.0388,                0.78409,                0.78565,                0.80919,                0.37199,                 1.6926,                 1.1397,                 1.0248,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.8083,                 1.2537,                 1.0315,                 0.7952,                0.79005,                 0.8226,                0.37342,                 1.7146,                 1.1161,                 1.0406,              0.0081784,              0.0081784,              0.0081784
                     94,                 1.8115,                 1.2717,                  1.026,                0.78971,                0.77156,                0.80338,                0.36329,                 1.7123,                  1.147,                  1.028,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.8023,                 1.2356,                 1.0282,                0.78653,                 0.7593,                0.79969,                0.36463,                 1.7231,                 1.1303,                 1.0343,              0.0081388,              0.0081388,              0.0081388
                     96,                 1.7937,                 1.2679,                 1.0317,                0.77911,                0.77127,                0.79876,                0.36904,                 1.6908,                 1.1153,                 1.0273,               0.008119,               0.008119,               0.008119
                     97,                 1.8162,                 1.2795,                  1.036,                0.80668,                0.78284,                0.82168,                0.36945,                 1.7455,                 1.1032,                  1.045,              0.0080992,              0.0080992,              0.0080992
                     98,                 1.8002,                   1.25,                 1.0295,                0.79514,                0.76777,                0.80967,                0.37434,                  1.664,                  1.122,                 1.0219,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.8029,                 1.2491,                 1.0274,                0.79862,                0.78391,                0.81401,                0.37587,                 1.6813,                 1.1285,                  1.027,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.8057,                  1.246,                 1.0283,                0.80056,                0.80294,                0.82232,                0.37771,                 1.6897,                 1.1035,                 1.0308,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.7954,                  1.266,                 1.0231,                0.79297,                0.77697,                0.81378,                0.37252,                 1.7061,                 1.1111,                  1.032,                0.00802,                0.00802,                0.00802
                    102,                 1.8099,                 1.2564,                 1.0366,                0.80988,                0.79336,                0.82288,                0.38183,                 1.6787,                 1.0997,                 1.0267,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.8021,                 1.2544,                 1.0299,                0.81516,                0.79905,                0.82715,                0.37972,                 1.7049,                 1.0965,                 1.0332,              0.0079804,              0.0079804,              0.0079804
                    104,                 1.8029,                  1.241,                 1.0263,                0.79838,                0.77299,                0.81357,                0.37571,                 1.6841,                 1.1314,                  1.028,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.7877,                 1.2445,                 1.0201,                0.80424,                0.78477,                0.81597,                0.37608,                  1.705,                 1.1084,                 1.0349,              0.0079408,              0.0079408,              0.0079408
                    106,                 1.7772,                 1.2359,                 1.0143,                0.78766,                0.79972,                0.81625,                 0.3762,                 1.6902,                 1.1058,                 1.0293,               0.007921,               0.007921,               0.007921
                    107,                 1.7953,                 1.2413,                 1.0215,                0.79748,                0.79369,                0.82219,                0.37097,                 1.7085,                 1.1068,                  1.036,              0.0079012,              0.0079012,              0.0079012
                    108,                 1.7928,                 1.2434,                 1.0211,                0.78862,                0.78275,                0.81262,                0.37751,                 1.6649,                 1.1163,                 1.0231,              0.0078814,              0.0078814,              0.0078814
                    109,                 1.7635,                 1.2321,                 1.0201,                0.81113,                0.80897,                0.82925,                0.37655,                 1.7655,                 1.0785,                 1.0497,              0.0078616,              0.0078616,              0.0078616
                    110,                  1.773,                 1.2307,                 1.0232,                0.79536,                0.76991,                0.81646,                0.37956,                  1.687,                 1.0982,                 1.0261,              0.0078418,              0.0078418,              0.0078418
                    111,                  1.763,                 1.2328,                 1.0228,                0.80091,                0.77939,                0.81343,                0.37887,                 1.6846,                 1.1005,                 1.0256,               0.007822,               0.007822,               0.007822
                    112,                 1.7664,                 1.2303,                 1.0243,                0.81558,                0.80428,                 0.8317,                0.38451,                 1.6922,                 1.0871,                   1.03,              0.0078022,              0.0078022,              0.0078022
                    113,                  1.782,                 1.2268,                 1.0226,                0.80004,                0.79808,                 0.8203,                0.38851,                 1.6284,                 1.1095,                 1.0114,              0.0077824,              0.0077824,              0.0077824
                    114,                 1.7729,                 1.2239,                 1.0182,                0.80378,                0.77656,                0.81519,                0.37755,                   1.72,                 1.0848,                  1.038,              0.0077626,              0.0077626,              0.0077626
                    115,                  1.767,                  1.215,                 1.0201,                0.80918,                0.80119,                0.82484,                0.38588,                 1.6788,                 1.0679,                 1.0297,              0.0077428,              0.0077428,              0.0077428
                    116,                 1.7758,                 1.2238,                 1.0079,                0.79984,                0.78717,                0.81722,                0.37956,                 1.6924,                 1.0991,                 1.0261,               0.007723,               0.007723,               0.007723
                    117,                 1.7648,                 1.2407,                 1.0152,                0.79694,                0.77934,                0.81465,                0.38298,                  1.657,                 1.1071,                 1.0206,              0.0077032,              0.0077032,              0.0077032
                    118,                 1.7744,                 1.2243,                 1.0175,                0.80237,                 0.8148,                0.82586,                0.38061,                 1.7167,                 1.0732,                 1.0412,              0.0076834,              0.0076834,              0.0076834
                    119,                   1.75,                 1.2374,                 1.0143,                0.80826,                0.79301,                0.81942,                0.38188,                 1.6751,                 1.0916,                 1.0257,              0.0076636,              0.0076636,              0.0076636
                    120,                 1.7652,                 1.2214,                 1.0152,                0.78934,                0.80285,                0.81437,                0.37981,                 1.6684,                 1.1007,                 1.0216,              0.0076438,              0.0076438,              0.0076438
                    121,                 1.7558,                 1.2208,                 1.0185,                 0.8063,                0.81221,                0.82798,                0.38371,                 1.6977,                 1.0739,                 1.0317,               0.007624,               0.007624,               0.007624
                    122,                 1.7298,                 1.2209,                 1.0053,                0.80416,                0.81166,                0.82865,                0.38422,                 1.7087,                 1.0663,                 1.0373,              0.0076042,              0.0076042,              0.0076042
                    123,                 1.7697,                 1.2151,                 1.0186,                0.80257,                0.80368,                0.82431,                0.38937,                 1.6414,                  1.083,                 1.0181,              0.0075844,              0.0075844,              0.0075844
                    124,                 1.7569,                 1.2231,                 1.0173,                0.80455,                0.80547,                0.83138,                0.39289,                 1.6382,                 1.0803,                 1.0146,              0.0075646,              0.0075646,              0.0075646
                    125,                 1.7645,                 1.2022,                 1.0136,                0.79987,                0.80358,                0.82302,                 0.3836,                 1.6713,                 1.0648,                 1.0272,              0.0075448,              0.0075448,              0.0075448
                    126,                  1.745,                  1.218,                 1.0173,                0.80422,                0.80086,                0.82857,                0.38912,                 1.6509,                 1.0659,                 1.0188,               0.007525,               0.007525,               0.007525
                    127,                 1.7501,                 1.2165,                 1.0117,                0.80844,                0.80898,                0.83226,                 0.3877,                 1.6843,                  1.066,                 1.0293,              0.0075052,              0.0075052,              0.0075052
                    128,                 1.7454,                 1.2054,                 1.0225,                0.80375,                0.79639,                0.82174,                0.38427,                 1.6894,                 1.0743,                 1.0288,              0.0074854,              0.0074854,              0.0074854
                    129,                 1.7504,                 1.2087,                  1.017,                0.80936,                0.79927,                0.82819,                0.38998,                 1.6391,                 1.0826,                 1.0167,              0.0074656,              0.0074656,              0.0074656
                    130,                  1.752,                 1.2429,                 1.0135,                 0.8041,                0.81026,                0.82816,                0.39225,                 1.6264,                 1.0828,                 1.0118,              0.0074458,              0.0074458,              0.0074458
                    131,                 1.7472,                 1.2195,                 1.0108,                0.80897,                0.80854,                0.82892,                0.39463,                 1.6337,                 1.0757,                  1.016,               0.007426,               0.007426,               0.007426
                    132,                 1.7443,                 1.2136,                 1.0144,                0.81386,                0.80543,                0.83271,                0.39473,                 1.6353,                  1.063,                 1.0141,              0.0074062,              0.0074062,              0.0074062
                    133,                 1.7485,                 1.2202,                 1.0108,                0.81026,                0.81923,                 0.8352,                0.39776,                 1.6382,                  1.063,                 1.0157,              0.0073864,              0.0073864,              0.0073864
                    134,                 1.7371,                  1.209,                 1.0144,                0.80891,                0.81784,                0.83561,                0.39935,                 1.6205,                 1.0651,                 1.0103,              0.0073666,              0.0073666,              0.0073666
                    135,                 1.7377,                  1.225,                 1.0109,                0.81165,                0.79748,                0.82949,                0.39821,                 1.6118,                 1.0829,                 1.0067,              0.0073468,              0.0073468,              0.0073468
                    136,                 1.7343,                 1.1986,                 1.0211,                0.80595,                0.80634,                0.83004,                0.39782,                 1.6276,                 1.0692,                 1.0114,               0.007327,               0.007327,               0.007327
                    137,                 1.7375,                 1.2101,                 1.0116,                 0.8158,                0.80176,                0.83239,                0.39973,                 1.6247,                 1.0682,                 1.0119,              0.0073072,              0.0073072,              0.0073072
                    138,                 1.7462,                 1.2067,                 1.0143,                0.81613,                0.79844,                 0.8302,                0.39545,                  1.627,                 1.0778,                 1.0114,              0.0072874,              0.0072874,              0.0072874
                    139,                 1.7403,                 1.2199,                 1.0114,                0.81585,                0.81481,                 0.8385,                0.39603,                 1.6327,                 1.0677,                 1.0146,              0.0072676,              0.0072676,              0.0072676
                    140,                 1.7181,                 1.2119,                 1.0094,                0.81529,                0.81423,                0.83715,                0.40268,                  1.595,                 1.0769,                  1.002,              0.0072478,              0.0072478,              0.0072478
                    141,                 1.7134,                 1.2071,                 1.0099,                0.81935,                0.81511,                0.84129,                0.40375,                 1.6247,                 1.0603,                  1.011,               0.007228,               0.007228,               0.007228
                    142,                 1.7092,                 1.1854,                0.99791,                0.82336,                0.81288,                0.84058,                0.40373,                 1.6147,                 1.0562,                 1.0078,              0.0072082,              0.0072082,              0.0072082
                    143,                 1.7391,                 1.2059,                 1.0096,                0.81778,                0.82184,                0.84068,                0.40241,                 1.6129,                 1.0633,                 1.0077,              0.0071884,              0.0071884,              0.0071884
                    144,                 1.7371,                 1.2078,                 1.0114,                  0.807,                0.81721,                0.83472,                0.40271,                 1.5853,                 1.0647,                 1.0012,              0.0071686,              0.0071686,              0.0071686
                    145,                 1.7368,                 1.2065,                   1.01,                0.80921,                0.82438,                0.83524,                0.39871,                 1.6225,                 1.0632,                 1.0083,              0.0071488,              0.0071488,              0.0071488
                    146,                  1.718,                 1.1861,                 1.0026,                0.81833,                0.80629,                0.83597,                0.40105,                 1.6106,                 1.0493,                 1.0075,               0.007129,               0.007129,               0.007129
                    147,                 1.7256,                 1.1933,                 1.0115,                0.81507,                0.80811,                0.83526,                0.40136,                 1.6231,                 1.0536,                 1.0119,              0.0071092,              0.0071092,              0.0071092
                    148,                  1.718,                 1.1726,                  0.998,                0.82018,                0.81724,                0.83765,                0.40669,                 1.5884,                 1.0574,                  1.001,              0.0070894,              0.0070894,              0.0070894
                    149,                 1.7252,                 1.1945,                 1.0031,                0.81502,                0.81536,                0.83698,                0.40271,                 1.6169,                 1.0547,                 1.0113,              0.0070696,              0.0070696,              0.0070696
                    150,                 1.7284,                 1.2069,                 1.0032,                0.81725,                0.81054,                0.83699,                 0.4037,                 1.5958,                 1.0606,                 1.0054,              0.0070498,              0.0070498,              0.0070498
                    151,                  1.734,                 1.1982,                 1.0092,                0.81384,                0.81513,                0.83877,                0.40644,                 1.5967,                 1.0571,                 1.0021,                0.00703,                0.00703,                0.00703
                    152,                 1.7064,                 1.1992,                 1.0036,                0.81997,                0.82133,                0.83966,                0.40502,                 1.6158,                 1.0421,                 1.0081,              0.0070102,              0.0070102,              0.0070102
