                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                 2.0365,                 2.0428,                  1.126,                0.35977,                0.43922,                0.34848,                0.13842,                 1.8551,                 1.8764,                 1.1119,              0.0096832,              0.0096832,              0.0096832
                     18,                 2.0188,                 2.0155,                 1.1252,                0.38156,                0.43682,                0.36448,                 0.1487,                 1.8004,                 1.8336,                 1.0982,              0.0096634,              0.0096634,              0.0096634
                     19,                 2.0102,                 2.0011,                 1.1154,                0.36474,                0.43456,                0.35129,                 0.1409,                 1.8433,                 1.8551,                 1.1027,              0.0096436,              0.0096436,              0.0096436
                     20,                 1.9944,                 1.9917,                  1.116,                0.38107,                0.45812,                0.37329,                0.15394,                 1.7902,                 1.8062,                 1.0938,              0.0096238,              0.0096238,              0.0096238
                     21,                 1.9787,                  1.994,                 1.1152,                0.39032,                0.46392,                0.38583,                 0.1575,                 1.7716,                 1.8126,                 1.0836,               0.009604,               0.009604,               0.009604
                     22,                 1.9696,                 1.9559,                 1.1065,                 0.3661,                0.47217,                0.37072,                0.15585,                 1.7308,                 1.8074,                 1.0685,              0.0095842,              0.0095842,              0.0095842
                     23,                 1.9621,                 1.9504,                 1.1014,                0.41782,                0.48725,                0.40643,                0.16875,                 1.7311,                  1.761,                 1.0649,              0.0095644,              0.0095644,              0.0095644
                     24,                  1.944,                 1.9286,                  1.093,                 0.4212,                0.49121,                0.41489,                0.17632,                 1.7209,                 1.7371,                 1.0716,              0.0095446,              0.0095446,              0.0095446
                     25,                 1.9404,                 1.9176,                 1.0935,                0.39095,                0.45968,                0.38265,                0.16469,                 1.7024,                 1.7708,                 1.0593,              0.0095248,              0.0095248,              0.0095248
                     26,                 1.9197,                 1.9259,                 1.0844,                0.43296,                0.48088,                0.42393,                0.18114,                 1.7197,                 1.7194,                 1.0722,               0.009505,               0.009505,               0.009505
                     27,                 1.9101,                 1.9143,                 1.0868,                0.42505,                0.49525,                 0.4235,                0.18082,                 1.6855,                 1.7268,                 1.0503,              0.0094852,              0.0094852,              0.0094852
                     28,                 1.9114,                 1.8931,                 1.0831,                 0.4409,                0.48762,                0.42378,                0.18444,                 1.6731,                 1.7107,                 1.0494,              0.0094654,              0.0094654,              0.0094654
                     29,                 1.9043,                 1.8883,                 1.0817,                0.43992,                0.49494,                0.42635,                0.18234,                 1.7081,                 1.7159,                 1.0628,              0.0094456,              0.0094456,              0.0094456
                     30,                 1.8956,                 1.8775,                 1.0825,                0.44516,                0.51195,                0.43885,                0.19099,                 1.6922,                 1.6921,                 1.0647,              0.0094258,              0.0094258,              0.0094258
                     31,                 1.9024,                 1.8814,                 1.0831,                0.44511,                0.51675,                0.44442,                0.19262,                 1.6699,                 1.6993,                 1.0475,               0.009406,               0.009406,               0.009406
                     32,                 1.8807,                 1.8682,                 1.0741,                0.45537,                0.50038,                0.44381,                0.19269,                 1.6868,                 1.6878,                  1.057,              0.0093862,              0.0093862,              0.0093862
                     33,                 1.8696,                 1.8557,                 1.0751,                0.46219,                 0.5213,                0.45428,                0.19663,                 1.6691,                 1.6804,                 1.0509,              0.0093664,              0.0093664,              0.0093664
                     34,                 1.8737,                  1.858,                 1.0712,                0.45468,                0.52561,                0.45347,                 0.1984,                 1.6613,                 1.6764,                 1.0448,              0.0093466,              0.0093466,              0.0093466
                     35,                 1.8646,                 1.8602,                 1.0729,                0.44731,                0.51397,                 0.4454,                0.19541,                 1.6666,                  1.672,                 1.0492,              0.0093268,              0.0093268,              0.0093268
                     36,                 1.8677,                  1.841,                 1.0695,                0.46832,                0.52718,                 0.4642,                0.20406,                 1.6623,                 1.6516,                 1.0457,               0.009307,               0.009307,               0.009307
                     37,                  1.853,                   1.84,                 1.0688,                0.45692,                0.51286,                0.44889,                0.19763,                 1.6402,                 1.6769,                 1.0374,              0.0092872,              0.0092872,              0.0092872
                     38,                 1.8501,                 1.8299,                 1.0698,                0.47466,                0.49772,                0.45187,                0.20014,                 1.6399,                 1.6638,                 1.0353,              0.0092674,              0.0092674,              0.0092674
                     39,                 1.8481,                 1.8314,                 1.0695,                0.46988,                0.52733,                0.46778,                0.20373,                  1.672,                 1.6392,                  1.049,              0.0092476,              0.0092476,              0.0092476
                     40,                 1.8413,                 1.8383,                 1.0603,                0.46591,                0.50521,                0.45832,                0.20252,                 1.6442,                 1.6528,                 1.0413,              0.0092278,              0.0092278,              0.0092278
                     41,                 1.8412,                 1.8336,                 1.0636,                0.47944,                0.50072,                0.46115,                0.20384,                 1.6329,                 1.6564,                 1.0387,               0.009208,               0.009208,               0.009208
                     42,                 1.8446,                 1.8297,                 1.0689,                0.47926,                0.51364,                0.46945,                 0.2069,                  1.646,                 1.6462,                 1.0423,              0.0091882,              0.0091882,              0.0091882
                     43,                 1.8318,                 1.8182,                 1.0621,                0.47862,                0.50735,                0.46581,                0.20638,                 1.6483,                 1.6402,                 1.0426,              0.0091684,              0.0091684,              0.0091684
                     44,                 1.8303,                 1.8162,                 1.0604,                0.48564,                0.51469,                 0.4732,                0.20987,                 1.6394,                 1.6353,                 1.0399,              0.0091486,              0.0091486,              0.0091486
                     45,                 1.8224,                 1.8057,                 1.0572,                0.49607,                0.52555,                0.47467,                0.21101,                 1.6414,                 1.6211,                 1.0399,              0.0091288,              0.0091288,              0.0091288
                     46,                 1.8264,                 1.8149,                 1.0559,                  0.483,                 0.5441,                0.47467,                0.20989,                 1.6345,                 1.6292,                 1.0368,               0.009109,               0.009109,               0.009109
                     47,                 1.8093,                 1.7948,                 1.0518,                0.49376,                0.53714,                 0.4817,                0.21286,                 1.6442,                 1.6239,                 1.0393,              0.0090892,              0.0090892,              0.0090892
                     48,                 1.8211,                 1.8175,                 1.0587,                0.49046,                0.51629,                0.47085,                0.21025,                 1.6192,                 1.6358,                 1.0319,              0.0090694,              0.0090694,              0.0090694
                     49,                 1.8102,                 1.7829,                 1.0534,                0.48759,                0.52337,                0.47359,                0.21068,                 1.6437,                 1.6248,                 1.0422,              0.0090496,              0.0090496,              0.0090496
                     50,                 1.8135,                 1.8015,                 1.0574,                0.49077,                0.51948,                0.47674,                0.21135,                 1.6535,                 1.6202,                 1.0467,              0.0090298,              0.0090298,              0.0090298
                     51,                 1.8122,                 1.7934,                 1.0556,                 0.5058,                0.52864,                0.48263,                0.21576,                 1.6376,                 1.6133,                 1.0396,                0.00901,                0.00901,                0.00901
                     52,                 1.7956,                 1.7888,                 1.0461,                0.48455,                0.51754,                0.47255,                0.21042,                 1.6443,                 1.6235,                 1.0394,              0.0089902,              0.0089902,              0.0089902
                     53,                 1.8014,                 1.7928,                 1.0475,                 0.4811,                0.51931,                0.47174,                0.20841,                 1.6544,                 1.6224,                 1.0417,              0.0089704,              0.0089704,              0.0089704
                     54,                 1.7886,                 1.7817,                 1.0433,                 0.4874,                0.51756,                0.47245,                0.20972,                 1.6475,                  1.621,                 1.0403,              0.0089506,              0.0089506,              0.0089506
                     55,                 1.7953,                 1.7793,                 1.0498,                0.48371,                0.51947,                0.47497,                0.21075,                 1.6497,                 1.6186,                 1.0417,              0.0089308,              0.0089308,              0.0089308
                     56,                 1.7981,                 1.7888,                 1.0475,                0.48158,                0.52066,                0.47472,                 0.2106,                 1.6531,                 1.6189,                 1.0421,               0.008911,               0.008911,               0.008911
                     57,                 1.7893,                 1.7815,                 1.0495,                0.48939,                0.52286,                0.47534,                 0.2112,                 1.6405,                 1.6202,                 1.0382,              0.0088912,              0.0088912,              0.0088912
                     58,                 1.7816,                 1.7821,                 1.0444,                 0.4932,                0.52763,                0.48003,                 0.2131,                 1.6456,                 1.6127,                 1.0402,              0.0088714,              0.0088714,              0.0088714
                     59,                 1.7825,                 1.7744,                 1.0458,                 0.4974,                0.53223,                0.48373,                0.21347,                 1.6555,                 1.6063,                 1.0452,              0.0088516,              0.0088516,              0.0088516
                     60,                  1.785,                 1.7699,                  1.048,                0.49135,                0.53856,                0.48447,                0.21359,                 1.6562,                 1.6081,                 1.0445,              0.0088318,              0.0088318,              0.0088318
                     61,                 1.7817,                 1.7767,                 1.0437,                0.48843,                 0.5393,                0.48031,                 0.2129,                 1.6534,                 1.6123,                 1.0429,               0.008812,               0.008812,               0.008812
                     62,                 1.7764,                 1.7741,                   1.04,                0.48972,                0.53772,                0.47974,                0.21368,                 1.6472,                 1.6131,                 1.0397,              0.0087922,              0.0087922,              0.0087922
                     63,                 1.7708,                 1.7705,                 1.0439,                0.49447,                0.53451,                0.47896,                0.21386,                 1.6549,                 1.6099,                 1.0427,              0.0087724,              0.0087724,              0.0087724
                     64,                 1.7805,                 1.7708,                 1.0451,                0.49907,                0.53737,                0.48244,                0.21546,                 1.6512,                 1.6068,                 1.0423,              0.0087526,              0.0087526,              0.0087526
                     65,                 1.7681,                 1.7608,                 1.0442,                 0.5005,                0.53705,                0.48538,                0.21556,                 1.6607,                 1.6015,                 1.0457,              0.0087328,              0.0087328,              0.0087328
                     66,                 1.7667,                  1.761,                 1.0414,                  0.505,                0.53713,                0.48505,                0.21518,                 1.6638,                 1.5998,                 1.0461,               0.008713,               0.008713,               0.008713
                     67,                 1.7526,                 1.7467,                 1.0354,                0.50078,                0.53736,                0.48535,                0.21507,                 1.6574,                 1.6007,                 1.0434,              0.0086932,              0.0086932,              0.0086932
                     68,                 1.7633,                 1.7582,                 1.0401,                0.50312,                0.53558,                0.48516,                0.21515,                 1.6502,                 1.6029,                 1.0407,              0.0086734,              0.0086734,              0.0086734
                     69,                 1.7529,                 1.7449,                 1.0406,                0.49939,                0.53503,                0.48568,                0.21547,                 1.6453,                 1.6036,                 1.0391,              0.0086536,              0.0086536,              0.0086536
                     70,                 1.7586,                 1.7559,                 1.0432,                0.50088,                0.53616,                0.48651,                0.21551,                 1.6446,                 1.6014,                 1.0382,              0.0086338,              0.0086338,              0.0086338
                     71,                 1.7589,                 1.7601,                 1.0407,                0.50249,                0.53537,                0.48783,                0.21664,                 1.6381,                 1.5998,                  1.036,               0.008614,               0.008614,               0.008614
                     72,                 1.7598,                 1.7536,                 1.0425,                0.50221,                0.53783,                0.48611,                0.21664,                 1.6359,                 1.5999,                  1.035,              0.0085942,              0.0085942,              0.0085942
                     73,                  1.755,                 1.7519,                 1.0402,                    0.5,                 0.5365,                0.48467,                0.21668,                 1.6364,                 1.5981,                  1.035,              0.0085744,              0.0085744,              0.0085744
                     74,                 1.7508,                 1.7481,                 1.0349,                0.49891,                0.53849,                0.48518,                 0.2174,                  1.638,                 1.5962,                 1.0351,              0.0085546,              0.0085546,              0.0085546
                     75,                 1.7418,                 1.7629,                 1.0348,                0.50311,                 0.5352,                0.48688,                0.21754,                 1.6369,                 1.5943,                 1.0347,              0.0085348,              0.0085348,              0.0085348
                     76,                  1.754,                 1.7481,                 1.0352,                0.50084,                0.53806,                0.48793,                0.21822,                 1.6376,                 1.5928,                 1.0347,               0.008515,               0.008515,               0.008515
                     77,                 1.7524,                 1.7554,                 1.0395,                0.50559,                0.54175,                0.49085,                0.21894,                 1.6375,                 1.5911,                 1.0348,              0.0084952,              0.0084952,              0.0084952
                     78,                 1.7438,                 1.7363,                 1.0353,                0.50399,                0.54121,                0.49013,                0.21857,                 1.6423,                   1.59,                 1.0366,              0.0084754,              0.0084754,              0.0084754
                     79,                 1.7466,                 1.7505,                  1.035,                0.50621,                0.53938,                0.49088,                0.21902,                 1.6423,                 1.5895,                 1.0366,              0.0084556,              0.0084556,              0.0084556
                     80,                 1.7363,                 1.7317,                 1.0303,                0.50544,                0.54008,                0.49179,                0.21896,                 1.6418,                 1.5878,                 1.0368,              0.0084358,              0.0084358,              0.0084358
                     81,                 1.7323,                 1.7302,                  1.034,                0.50631,                0.54017,                0.49165,                0.21922,                 1.6438,                 1.5859,                 1.0373,               0.008416,               0.008416,               0.008416
                     82,                 1.7397,                 1.7417,                 1.0337,                0.50555,                0.54368,                0.49198,                0.21962,                 1.6439,                 1.5844,                 1.0375,              0.0083962,              0.0083962,              0.0083962
                     83,                 1.7347,                 1.7341,                 1.0334,                0.50507,                0.54246,                0.49239,                0.21986,                  1.644,                 1.5835,                 1.0374,              0.0083764,              0.0083764,              0.0083764
                     84,                 1.7357,                 1.7354,                  1.032,                 0.5076,                0.54019,                0.49261,                0.22015,                 1.6431,                  1.583,                 1.0371,              0.0083566,              0.0083566,              0.0083566
                     85,                 1.7352,                 1.7446,                 1.0308,                0.50869,                 0.5366,                 0.4928,                0.22058,                 1.6427,                  1.583,                 1.0371,              0.0083368,              0.0083368,              0.0083368
                     86,                 1.7224,                 1.7265,                 1.0284,                0.50989,                0.53951,                0.49411,                0.22078,                 1.6423,                 1.5822,                 1.0369,               0.008317,               0.008317,               0.008317
                     87,                  1.738,                 1.7343,                 1.0352,                 0.5107,                0.54085,                0.49494,                0.22076,                 1.6413,                 1.5817,                 1.0368,              0.0082972,              0.0082972,              0.0082972
                     88,                  1.728,                 1.7311,                 1.0323,                0.51212,                0.53879,                0.49464,                0.22065,                 1.6409,                 1.5813,                 1.0366,              0.0082774,              0.0082774,              0.0082774
                     89,                 1.7302,                  1.737,                 1.0333,                0.51075,                0.53914,                0.49321,                0.22048,                 1.6392,                 1.5819,                 1.0361,              0.0082576,              0.0082576,              0.0082576
                     90,                 1.7159,                 1.7383,                 1.0265,                0.50948,                0.53811,                 0.4937,                0.22081,                 1.6369,                 1.5823,                 1.0351,              0.0082378,              0.0082378,              0.0082378
                     91,                 1.7282,                 1.7267,                  1.031,                0.50941,                 0.5389,                0.49349,                0.22076,                 1.6355,                 1.5821,                 1.0347,               0.008218,               0.008218,               0.008218
                     92,                 1.7201,                 1.7148,                 1.0281,                0.51043,                0.53851,                0.49315,                0.22089,                 1.6355,                 1.5818,                 1.0347,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.7303,                 1.7202,                 1.0273,                0.51254,                0.54021,                0.49465,                0.22071,                 1.6356,                 1.5813,                 1.0348,              0.0081784,              0.0081784,              0.0081784
                     94,                  1.726,                 1.7165,                 1.0309,                0.51185,                0.54076,                0.49419,                0.22086,                 1.6357,                  1.581,                  1.035,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.7226,                 1.7161,                 1.0262,                0.51176,                0.54121,                0.49474,                0.22121,                 1.6336,                 1.5815,                 1.0342,              0.0081388,              0.0081388,              0.0081388
                     96,                 1.7146,                 1.7159,                  1.024,                0.51458,                 0.5393,                0.49511,                0.22159,                 1.6321,                 1.5812,                 1.0335,               0.008119,               0.008119,               0.008119
                     97,                 1.7218,                 1.7231,                 1.0272,                0.51253,                0.54271,                0.49487,                0.22168,                 1.6294,                 1.5807,                 1.0328,              0.0080992,              0.0080992,              0.0080992
                     98,                 1.7087,                 1.7203,                 1.0213,                0.51082,                 0.5456,                0.49606,                0.22238,                 1.6282,                 1.5802,                 1.0324,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.7195,                  1.706,                 1.0287,                0.51479,                0.54263,                0.49699,                0.22278,                 1.6261,                 1.5804,                 1.0317,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.7181,                 1.7195,                  1.021,                0.51356,                0.54178,                0.49634,                0.22252,                 1.6259,                 1.5806,                 1.0317,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.7183,                   1.71,                  1.026,                0.51006,                0.54696,                0.49675,                0.22242,                 1.6253,                 1.5802,                 1.0314,                0.00802,                0.00802,                0.00802
                    102,                 1.7091,                 1.7196,                 1.0254,                0.51083,                0.54698,                0.49734,                 0.2226,                 1.6262,                 1.5798,                 1.0317,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.7214,                 1.7228,                 1.0296,                0.51424,                 0.5437,                0.49802,                0.22305,                 1.6253,                   1.58,                 1.0315,              0.0079804,              0.0079804,              0.0079804
                    104,                 1.7104,                 1.7189,                 1.0228,                0.51399,                 0.5441,                0.49864,                0.22313,                 1.6249,                 1.5796,                 1.0315,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.7053,                 1.7106,                 1.0271,                0.51332,                 0.5445,                0.49806,                0.22312,                 1.6256,                 1.5791,                 1.0317,              0.0079408,              0.0079408,              0.0079408
                    106,                 1.7115,                 1.6974,                 1.0246,                0.51348,                0.54545,                0.49804,                0.22323,                 1.6258,                 1.5786,                 1.0321,               0.007921,               0.007921,               0.007921
                    107,                 1.7143,                 1.6898,                  1.027,                0.51232,                0.54631,                0.49804,                0.22338,                 1.6267,                  1.578,                 1.0324,              0.0079012,              0.0079012,              0.0079012
                    108,                 1.7063,                   1.68,                 1.0261,                0.51153,                0.54691,                0.49756,                0.22309,                 1.6266,                 1.5776,                 1.0325,              0.0078814,              0.0078814,              0.0078814
                    109,                 1.7122,                 1.6663,                 1.0248,                0.51573,                0.54582,                0.49856,                0.22316,                 1.6267,                 1.5769,                 1.0325,              0.0078616,              0.0078616,              0.0078616
                    110,                 1.7084,                 1.6574,                 1.0211,                0.51298,                0.54898,                0.49872,                0.22336,                 1.6271,                  1.576,                 1.0326,              0.0078418,              0.0078418,              0.0078418
                    111,                 1.7024,                 1.6497,                 1.0238,                0.51255,                0.54892,                0.49873,                 0.2233,                 1.6278,                 1.5753,                 1.0329,               0.007822,               0.007822,               0.007822
                    112,                 1.7125,                 1.6486,                 1.0243,                0.51503,                0.54737,                0.49942,                0.22339,                 1.6284,                 1.5744,                 1.0332,              0.0078022,              0.0078022,              0.0078022
                    113,                 1.7092,                 1.6422,                 1.0231,                0.51418,                0.54806,                0.50018,                0.22337,                 1.6283,                 1.5738,                 1.0331,              0.0077824,              0.0077824,              0.0077824
                    114,                 1.7168,                 1.6507,                 1.0251,                0.51364,                0.54967,                0.50034,                0.22354,                 1.6294,                 1.5732,                 1.0334,              0.0077626,              0.0077626,              0.0077626
                    115,                 1.7081,                 1.6438,                 1.0222,                0.51369,                0.55107,                0.50112,                0.22359,                 1.6287,                 1.5729,                 1.0333,              0.0077428,              0.0077428,              0.0077428
                    116,                 1.6947,                  1.633,                 1.0197,                0.51343,                0.55308,                0.50172,                0.22379,                 1.6272,                  1.572,                 1.0329,               0.007723,               0.007723,               0.007723
                    117,                 1.6993,                 1.6411,                  1.023,                0.51453,                0.55448,                0.50229,                0.22393,                 1.6294,                  1.571,                 1.0336,              0.0077032,              0.0077032,              0.0077032
                    118,                  1.696,                 1.6296,                 1.0187,                0.51582,                0.55124,                0.50289,                0.22404,                 1.6295,                 1.5699,                 1.0336,              0.0076834,              0.0076834,              0.0076834
                    119,                 1.7008,                 1.6392,                 1.0186,                0.51569,                 0.5522,                0.50293,                0.22429,                 1.6289,                 1.5694,                 1.0335,              0.0076636,              0.0076636,              0.0076636
                    120,                 1.7095,                 1.6346,                 1.0188,                 0.5164,                0.55434,                0.50263,                0.22422,                  1.629,                 1.5689,                 1.0336,              0.0076438,              0.0076438,              0.0076438
                    121,                  1.709,                 1.6373,                 1.0163,                0.51643,                0.55477,                0.50329,                0.22462,                 1.6279,                 1.5682,                 1.0331,               0.007624,               0.007624,               0.007624
                    122,                 1.6977,                  1.632,                 1.0191,                0.51759,                0.55409,                0.50402,                0.22511,                 1.6275,                 1.5672,                 1.0331,              0.0076042,              0.0076042,              0.0076042
                    123,                 1.7051,                 1.6276,                 1.0201,                0.51846,                0.55483,                0.50462,                0.22527,                 1.6282,                 1.5667,                 1.0333,              0.0075844,              0.0075844,              0.0075844
                    124,                 1.6997,                 1.6102,                 1.0197,                0.52067,                0.55152,                0.50528,                0.22548,                 1.6287,                 1.5653,                 1.0334,              0.0075646,              0.0075646,              0.0075646
                    125,                 1.6975,                 1.6249,                 1.0187,                 0.5215,                0.55337,                0.50614,                  0.226,                 1.6297,                  1.564,                 1.0337,              0.0075448,              0.0075448,              0.0075448
                    126,                 1.6942,                 1.6193,                 1.0174,                0.52187,                0.55565,                0.50707,                0.22626,                 1.6281,                 1.5631,                 1.0332,               0.007525,               0.007525,               0.007525
                    127,                 1.6832,                 1.5982,                 1.0165,                0.52265,                 0.5573,                 0.5073,                 0.2265,                 1.6271,                 1.5623,                  1.033,              0.0075052,              0.0075052,              0.0075052
                    128,                 1.6932,                 1.5998,                 1.0202,                0.52238,                0.55752,                 0.5075,                0.22717,                  1.627,                 1.5614,                 1.0331,              0.0074854,              0.0074854,              0.0074854
                    129,                 1.7055,                 1.6055,                 1.0192,                0.52377,                0.55878,                0.50844,                 0.2273,                 1.6263,                 1.5604,                 1.0327,              0.0074656,              0.0074656,              0.0074656
                    130,                 1.6972,                 1.6044,                 1.0221,                0.52431,                 0.5593,                0.50951,                0.22801,                 1.6257,                 1.5597,                 1.0326,              0.0074458,              0.0074458,              0.0074458
                    131,                 1.6878,                 1.5872,                 1.0212,                0.52511,                0.56075,                0.51032,                0.22809,                 1.6256,                 1.5587,                 1.0327,               0.007426,               0.007426,               0.007426
                    132,                 1.6898,                 1.5938,                 1.0175,                 0.5239,                0.56127,                0.51018,                0.22845,                 1.6247,                  1.558,                 1.0323,              0.0074062,              0.0074062,              0.0074062
                    133,                 1.6928,                 1.5944,                 1.0194,                0.52532,                0.56282,                0.51093,                0.22892,                 1.6229,                 1.5572,                 1.0316,              0.0073864,              0.0073864,              0.0073864
                    134,                 1.6829,                 1.6068,                 1.0184,                0.52604,                0.56355,                0.51243,                0.22946,                 1.6223,                 1.5562,                 1.0314,              0.0073666,              0.0073666,              0.0073666
                    135,                 1.6852,                 1.5968,                 1.0169,                0.53061,                0.56268,                 0.5136,                0.23027,                  1.622,                 1.5552,                 1.0314,              0.0073468,              0.0073468,              0.0073468
                    136,                 1.6913,                 1.5999,                 1.0155,                0.53109,                0.56328,                 0.5144,                 0.2309,                 1.6205,                 1.5542,                 1.0309,               0.007327,               0.007327,               0.007327
                    137,                 1.6817,                 1.5926,                 1.0126,                0.53153,                 0.5642,                0.51477,                 0.2315,                 1.6195,                 1.5531,                 1.0305,              0.0073072,              0.0073072,              0.0073072
                    138,                 1.6829,                 1.5796,                 1.0192,                0.53487,                0.56247,                0.51565,                0.23188,                 1.6194,                 1.5518,                 1.0305,              0.0072874,              0.0072874,              0.0072874
                    139,                 1.6952,                  1.598,                 1.0209,                0.53343,                0.56693,                0.51658,                0.23242,                 1.6192,                 1.5509,                 1.0305,              0.0072676,              0.0072676,              0.0072676
                    140,                 1.6812,                 1.5957,                 1.0204,                0.53743,                0.56599,                0.51824,                0.23284,                 1.6193,                 1.5496,                 1.0305,              0.0072478,              0.0072478,              0.0072478
                    141,                 1.6935,                 1.5859,                 1.0166,                0.53758,                0.56595,                0.51892,                0.23321,                  1.619,                 1.5485,                 1.0304,               0.007228,               0.007228,               0.007228
                    142,                 1.6724,                 1.5925,                 1.0143,                0.53685,                0.57164,                0.52017,                0.23376,                 1.6182,                 1.5473,                 1.0301,              0.0072082,              0.0072082,              0.0072082
                    143,                 1.6715,                 1.5748,                 1.0114,                 0.5377,                0.57417,                0.52114,                0.23435,                 1.6174,                 1.5459,                 1.0298,              0.0071884,              0.0071884,              0.0071884
                    144,                 1.6812,                 1.5609,                 1.0158,                0.53839,                0.57519,                0.52165,                0.23472,                  1.617,                 1.5447,                 1.0298,              0.0071686,              0.0071686,              0.0071686
                    145,                 1.6859,                  1.589,                 1.0169,                0.53986,                0.57769,                 0.5237,                0.23541,                  1.616,                 1.5434,                 1.0294,              0.0071488,              0.0071488,              0.0071488
                    146,                 1.6864,                 1.5885,                  1.017,                0.54383,                0.57492,                0.52412,                0.23597,                 1.6142,                 1.5425,                 1.0289,               0.007129,               0.007129,               0.007129
                    147,                 1.6907,                 1.5878,                 1.0163,                 0.5434,                0.57613,                0.52507,                 0.2365,                 1.6135,                  1.541,                 1.0288,              0.0071092,              0.0071092,              0.0071092
                    148,                  1.684,                 1.5765,                 1.0169,                0.54756,                0.57474,                0.52577,                0.23674,                 1.6124,                   1.54,                 1.0284,              0.0070894,              0.0070894,              0.0070894
                    149,                 1.6766,                 1.5698,                 1.0193,                0.54728,                0.57489,                0.52649,                0.23709,                 1.6116,                 1.5388,                 1.0281,              0.0070696,              0.0070696,              0.0070696
                    150,                 1.6769,                 1.5904,                 1.0182,                0.54777,                0.57747,                0.52788,                0.23784,                  1.612,                  1.537,                 1.0283,              0.0070498,              0.0070498,              0.0070498
                    151,                 1.6849,                 1.5652,                 1.0143,                0.54906,                 0.5793,                0.52981,                0.23852,                 1.6118,                 1.5358,                 1.0285,                0.00703,                0.00703,                0.00703
                    152,                 1.6892,                 1.5715,                 1.0161,                0.54812,                0.58068,                0.53004,                0.23903,                  1.611,                 1.5342,                 1.0282,              0.0070102,              0.0070102,              0.0070102
