                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 2.1304,                 2.1271,                 1.1566,                0.31604,                0.39816,                0.29489,                0.11553,                 1.9247,                 1.9723,                 1.1362,               0.009802,               0.009802,               0.009802
                     12,                 2.1134,                 2.1126,                 1.1473,                0.37347,                0.41477,                0.32813,                0.12781,                 1.9218,                  1.932,                 1.1356,              0.0097822,              0.0097822,              0.0097822
                     13,                  2.089,                 2.0857,                 1.1435,                 0.3198,                0.39894,                0.29945,                0.11683,                 1.8928,                 1.9746,                 1.1286,              0.0097624,              0.0097624,              0.0097624
                     14,                 2.0681,                 2.0544,                 1.1439,                0.34293,                0.43268,                0.33461,                0.13157,                 1.8904,                 1.8882,                 1.1259,              0.0097426,              0.0097426,              0.0097426
                     15,                 2.0565,                 2.0387,                 1.1429,                0.36708,                0.41584,                 0.3479,                0.14255,                 1.8278,                 1.8571,                  1.112,              0.0097228,              0.0097228,              0.0097228
                     16,                 2.0462,                 2.0344,                 1.1287,                0.37408,                0.44834,                0.36517,                 0.1451,                 1.8549,                 1.8462,                 1.1207,               0.009703,               0.009703,               0.009703
                     17,                  2.017,                 2.0151,                 1.1223,                0.33185,                0.44222,                0.33236,                 0.1382,                 1.7724,                 1.8966,                 1.0878,              0.0096832,              0.0096832,              0.0096832
                     18,                 2.0094,                 2.0125,                 1.1265,                0.38514,                0.47945,                0.38811,                0.16103,                 1.7763,                 1.7907,                 1.0936,              0.0096634,              0.0096634,              0.0096634
                     19,                 1.9794,                 1.9751,                 1.1082,                0.39743,                0.47205,                0.39372,                0.16514,                 1.7672,                  1.803,                 1.0839,              0.0096436,              0.0096436,              0.0096436
                     20,                 1.9694,                 1.9617,                 1.1044,                0.39711,                0.47598,                0.40307,                0.16943,                 1.8191,                   1.74,                 1.1142,              0.0096238,              0.0096238,              0.0096238
                     21,                  1.958,                 1.9571,                 1.1064,                0.38888,                0.48309,                0.39452,                0.16729,                 1.7541,                 1.7765,                 1.0848,               0.009604,               0.009604,               0.009604
                     22,                  1.941,                 1.9243,                 1.0936,                0.40104,                 0.4705,                 0.4012,                0.17173,                 1.7462,                 1.7479,                  1.086,              0.0095842,              0.0095842,              0.0095842
                     23,                 1.9466,                  1.926,                 1.0934,                0.43108,                0.47907,                0.40721,                0.17792,                 1.7302,                 1.7425,                 1.0734,              0.0095644,              0.0095644,              0.0095644
                     24,                 1.9363,                 1.9222,                 1.0882,                0.38874,                0.47164,                0.38896,                0.17023,                  1.721,                 1.7711,                 1.0733,              0.0095446,              0.0095446,              0.0095446
                     25,                  1.923,                 1.9117,                 1.0865,                0.41854,                0.50693,                0.41969,                0.17944,                 1.7105,                 1.7362,                 1.0656,              0.0095248,              0.0095248,              0.0095248
                     26,                 1.8977,                  1.893,                 1.0816,                0.42921,                0.48603,                0.42489,                0.18414,                 1.7433,                 1.7137,                 1.0839,               0.009505,               0.009505,               0.009505
                     27,                 1.9024,                 1.9024,                  1.083,                0.42366,                0.49396,                0.42404,                0.18646,                 1.6746,                 1.7344,                 1.0495,              0.0094852,              0.0094852,              0.0094852
                     28,                 1.8924,                 1.8809,                 1.0811,                 0.4605,                 0.5204,                0.45898,                0.19991,                 1.7059,                 1.6793,                 1.0641,              0.0094654,              0.0094654,              0.0094654
                     29,                 1.9016,                 1.8894,                 1.0775,                0.43488,                 0.5045,                0.43502,                0.19009,                 1.6882,                 1.6984,                 1.0504,              0.0094456,              0.0094456,              0.0094456
                     30,                 1.8991,                 1.8973,                 1.0808,                0.42991,                 0.4894,                0.42478,                0.18571,                 1.7282,                 1.7065,                 1.0668,              0.0094258,              0.0094258,              0.0094258
                     31,                 1.8894,                 1.8601,                 1.0701,                0.43123,                 0.4958,                0.42871,                0.18732,                 1.7299,                 1.7024,                 1.0733,               0.009406,               0.009406,               0.009406
                     32,                  1.858,                 1.8534,                 1.0657,                0.44334,                0.51906,                 0.4454,                0.19742,                 1.6794,                 1.6897,                 1.0557,              0.0093862,              0.0093862,              0.0093862
                     33,                  1.867,                 1.8629,                 1.0682,                0.44273,                0.51551,                0.44053,                0.19791,                  1.661,                 1.6662,                 1.0493,              0.0093664,              0.0093664,              0.0093664
                     34,                 1.8554,                 1.8436,                 1.0613,                0.43045,                 0.5076,                0.43881,                0.19539,                 1.6868,                 1.6764,                 1.0566,              0.0093466,              0.0093466,              0.0093466
                     35,                 1.8406,                 1.8463,                 1.0623,                0.45713,                0.53201,                0.46859,                0.20674,                  1.722,                 1.6417,                 1.0675,              0.0093268,              0.0093268,              0.0093268
                     36,                 1.8534,                 1.8364,                 1.0636,                0.44598,                0.51962,                 0.4491,                0.20021,                  1.701,                 1.6616,                 1.0615,               0.009307,               0.009307,               0.009307
                     37,                 1.8446,                 1.8437,                  1.059,                0.44354,                0.52114,                0.44639,                0.19949,                 1.6774,                 1.6748,                 1.0488,              0.0092872,              0.0092872,              0.0092872
                     38,                 1.8445,                 1.8382,                 1.0623,                0.46618,                 0.5071,                0.46367,                0.20735,                 1.6689,                 1.6538,                   1.05,              0.0092674,              0.0092674,              0.0092674
                     39,                 1.8374,                 1.8318,                 1.0613,                0.46908,                0.50665,                0.46075,                 0.2069,                 1.6752,                 1.6375,                 1.0502,              0.0092476,              0.0092476,              0.0092476
                     40,                 1.8274,                   1.82,                 1.0554,                0.46952,                0.52508,                0.46588,                 0.2081,                  1.694,                 1.6302,                 1.0605,              0.0092278,              0.0092278,              0.0092278
                     41,                 1.8312,                 1.8225,                 1.0588,                0.46625,                0.52279,                0.46147,                0.20685,                 1.6815,                 1.6397,                  1.055,               0.009208,               0.009208,               0.009208
                     42,                 1.8071,                 1.8122,                  1.049,                0.47025,                0.52774,                0.46775,                0.21172,                 1.6524,                 1.6372,                 1.0405,              0.0091882,              0.0091882,              0.0091882
                     43,                 1.8304,                 1.8066,                 1.0532,                0.48036,                0.53007,                0.47346,                0.20996,                 1.7086,                 1.6219,                 1.0662,              0.0091684,              0.0091684,              0.0091684
                     44,                 1.8077,                 1.8003,                 1.0477,                0.48187,                 0.5284,                0.47671,                0.21488,                 1.6737,                 1.6189,                 1.0526,              0.0091486,              0.0091486,              0.0091486
                     45,                 1.8155,                 1.8033,                 1.0502,                0.48898,                0.52823,                0.47923,                0.21571,                 1.6755,                 1.6126,                 1.0497,              0.0091288,              0.0091288,              0.0091288
                     46,                  1.815,                 1.8123,                  1.053,                0.48062,                0.51937,                0.46859,                0.21382,                 1.6456,                 1.6213,                  1.042,               0.009109,               0.009109,               0.009109
                     47,                  1.812,                 1.7941,                 1.0516,                0.49554,                0.52274,                0.47489,                0.21368,                 1.6777,                   1.61,                 1.0536,              0.0090892,              0.0090892,              0.0090892
                     48,                 1.7997,                 1.7912,                 1.0535,                0.48123,                0.52664,                0.46944,                0.21252,                 1.6669,                 1.6194,                 1.0487,              0.0090694,              0.0090694,              0.0090694
                     49,                 1.7985,                 1.7936,                 1.0482,                0.48116,                0.53274,                0.47473,                 0.2149,                 1.6613,                 1.6147,                 1.0458,              0.0090496,              0.0090496,              0.0090496
                     50,                 1.7971,                 1.7918,                 1.0435,                0.48087,                0.53704,                0.47507,                0.21274,                 1.6883,                 1.6117,                 1.0569,              0.0090298,              0.0090298,              0.0090298
                     51,                 1.7864,                 1.7906,                 1.0469,                0.48244,                0.52728,                0.47168,                0.21202,                  1.681,                 1.6114,                 1.0535,                0.00901,                0.00901,                0.00901
                     52,                 1.7841,                 1.7804,                 1.0422,                0.48523,                 0.5376,                0.47651,                0.21317,                 1.6855,                 1.6084,                 1.0537,              0.0089902,              0.0089902,              0.0089902
                     53,                  1.781,                 1.7889,                 1.0409,                0.47407,                0.53062,                0.47312,                0.21336,                 1.6682,                 1.6151,                 1.0458,              0.0089704,              0.0089704,              0.0089704
                     54,                 1.7895,                 1.7888,                 1.0455,                0.49123,                0.53006,                0.47863,                0.21572,                 1.6725,                 1.6061,                 1.0482,              0.0089506,              0.0089506,              0.0089506
                     55,                 1.7951,                 1.7939,                 1.0448,                0.49193,                0.52489,                0.47688,                0.21681,                 1.6468,                 1.6114,                 1.0395,              0.0089308,              0.0089308,              0.0089308
                     56,                 1.7864,                  1.784,                 1.0415,                0.48011,                0.53476,                0.47332,                 0.2157,                 1.6347,                 1.6161,                 1.0353,               0.008911,               0.008911,               0.008911
                     57,                 1.7759,                 1.7622,                 1.0384,                0.48647,                0.53416,                0.47487,                0.21685,                 1.6464,                 1.6079,                 1.0397,              0.0088912,              0.0088912,              0.0088912
                     58,                 1.7681,                 1.7818,                 1.0353,                0.49829,                0.54136,                0.48365,                0.22051,                 1.6365,                  1.603,                 1.0363,              0.0088714,              0.0088714,              0.0088714
                     59,                 1.7759,                 1.7687,                 1.0365,                0.49403,                 0.5408,                0.48365,                0.21917,                 1.6608,                  1.598,                 1.0436,              0.0088516,              0.0088516,              0.0088516
                     60,                 1.7735,                   1.77,                 1.0426,                0.48896,                0.54326,                0.48249,                0.21912,                 1.6574,                 1.5984,                  1.043,              0.0088318,              0.0088318,              0.0088318
                     61,                 1.7759,                 1.7755,                 1.0398,                 0.4929,                0.53971,                 0.4832,                0.21886,                 1.6679,                 1.5961,                 1.0466,               0.008812,               0.008812,               0.008812
                     62,                 1.7655,                 1.7676,                 1.0388,                0.49541,                0.53975,                0.48605,                0.22043,                 1.6566,                 1.5958,                 1.0427,              0.0087922,              0.0087922,              0.0087922
                     63,                 1.7621,                  1.766,                 1.0391,                0.49648,                0.54446,                0.48594,                0.21994,                 1.6586,                 1.5945,                 1.0434,              0.0087724,              0.0087724,              0.0087724
                     64,                  1.763,                 1.7751,                  1.036,                0.49462,                0.54938,                0.48736,                0.22056,                 1.6544,                 1.5923,                 1.0424,              0.0087526,              0.0087526,              0.0087526
                     65,                 1.7676,                 1.7727,                 1.0393,                0.49729,                0.54664,                  0.488,                0.22111,                 1.6506,                 1.5905,                 1.0418,              0.0087328,              0.0087328,              0.0087328
                     66,                 1.7603,                 1.7473,                 1.0381,                0.49278,                0.55302,                0.49007,                0.22201,                  1.651,                 1.5876,                 1.0418,               0.008713,               0.008713,               0.008713
                     67,                 1.7566,                 1.7592,                  1.035,                 0.4948,                0.55029,                0.49038,                0.22245,                  1.646,                 1.5887,                 1.0399,              0.0086932,              0.0086932,              0.0086932
                     68,                  1.758,                 1.7488,                 1.0347,                  0.496,                 0.5473,                0.49251,                0.22346,                 1.6513,                 1.5855,                 1.0423,              0.0086734,              0.0086734,              0.0086734
                     69,                 1.7422,                 1.7563,                 1.0293,                0.49749,                0.54841,                0.49361,                0.22296,                 1.6559,                 1.5831,                 1.0424,              0.0086536,              0.0086536,              0.0086536
                     70,                 1.7418,                 1.7369,                 1.0342,                0.49948,                0.54642,                0.49388,                0.22295,                  1.661,                 1.5808,                 1.0444,              0.0086338,              0.0086338,              0.0086338
                     71,                 1.7471,                 1.7448,                 1.0343,                0.49684,                0.55117,                0.49337,                0.22283,                 1.6641,                 1.5805,                 1.0455,               0.008614,               0.008614,               0.008614
                     72,                 1.7502,                 1.7333,                 1.0304,                0.49546,                0.55148,                0.49404,                0.22239,                 1.6677,                 1.5804,                 1.0467,              0.0085942,              0.0085942,              0.0085942
                     73,                 1.7503,                 1.7339,                 1.0295,                0.50102,                0.54909,                 0.4952,                0.22285,                 1.6702,                 1.5767,                  1.048,              0.0085744,              0.0085744,              0.0085744
                     74,                 1.7538,                 1.7236,                 1.0315,                0.50489,                0.55112,                0.49546,                0.22286,                 1.6741,                 1.5748,                 1.0493,              0.0085546,              0.0085546,              0.0085546
                     75,                 1.7479,                 1.7088,                  1.029,                0.50849,                0.55244,                0.49824,                0.22404,                 1.6709,                 1.5725,                 1.0481,              0.0085348,              0.0085348,              0.0085348
                     76,                 1.7473,                 1.6993,                 1.0339,                0.51342,                0.55276,                0.50096,                0.22596,                 1.6706,                 1.5685,                 1.0477,               0.008515,               0.008515,               0.008515
                     77,                  1.735,                 1.6905,                 1.0345,                0.51891,                0.55584,                0.50553,                0.22838,                 1.6704,                  1.564,                 1.0478,              0.0084952,              0.0084952,              0.0084952
                     78,                  1.744,                  1.681,                 1.0312,                0.52443,                0.55645,                 0.5091,                0.23029,                  1.668,                 1.5591,                 1.0467,              0.0084754,              0.0084754,              0.0084754
                     79,                 1.7418,                 1.6723,                 1.0321,                0.52513,                 0.5628,                0.51364,                0.23229,                 1.6671,                  1.554,                 1.0464,              0.0084556,              0.0084556,              0.0084556
                     80,                 1.7452,                 1.6771,                 1.0311,                 0.5273,                0.56021,                0.51542,                0.23385,                 1.6671,                 1.5503,                 1.0463,              0.0084358,              0.0084358,              0.0084358
                     81,                 1.7386,                 1.6884,                  1.031,                0.52849,                0.57026,                0.51902,                0.23527,                 1.6645,                 1.5466,                  1.045,               0.008416,               0.008416,               0.008416
                     82,                 1.7445,                 1.6733,                 1.0318,                0.53281,                0.57133,                0.52234,                 0.2377,                 1.6597,                 1.5419,                 1.0433,              0.0083962,              0.0083962,              0.0083962
                     83,                 1.7222,                 1.6766,                 1.0248,                0.53573,                0.57953,                0.52561,                0.23921,                 1.6563,                 1.5379,                 1.0419,              0.0083764,              0.0083764,              0.0083764
                     84,                  1.736,                 1.6609,                 1.0242,                0.53979,                0.58125,                0.52942,                0.24083,                 1.6552,                  1.534,                 1.0413,              0.0083566,              0.0083566,              0.0083566
                     85,                 1.7374,                 1.6521,                 1.0232,                0.54652,                0.57951,                0.53226,                0.24224,                 1.6542,                 1.5296,                 1.0409,              0.0083368,              0.0083368,              0.0083368
                     86,                 1.7297,                 1.6682,                 1.0259,                0.54812,                0.58259,                0.53565,                0.24374,                 1.6539,                 1.5257,                 1.0405,               0.008317,               0.008317,               0.008317
                     87,                 1.7314,                 1.6553,                 1.0298,                0.55263,                0.58227,                0.53751,                0.24475,                 1.6533,                 1.5223,                 1.0402,              0.0082972,              0.0082972,              0.0082972
                     88,                 1.7229,                 1.6437,                 1.0269,                0.55632,                 0.5862,                0.54138,                0.24653,                 1.6525,                 1.5177,                 1.0402,              0.0082774,              0.0082774,              0.0082774
                     89,                 1.7197,                 1.6528,                 1.0246,                0.55996,                0.58702,                0.54383,                0.24796,                 1.6513,                 1.5139,                 1.0397,              0.0082576,              0.0082576,              0.0082576
                     90,                 1.7236,                 1.6486,                 1.0259,                 0.5631,                0.58606,                0.54662,                0.24919,                 1.6514,                 1.5107,                 1.0398,              0.0082378,              0.0082378,              0.0082378
                     91,                 1.7273,                 1.6557,                 1.0229,                0.56745,                 0.5852,                0.54879,                0.24991,                  1.651,                 1.5079,                 1.0397,               0.008218,               0.008218,               0.008218
                     92,                 1.7205,                 1.6258,                 1.0237,                0.56949,                0.58627,                0.55123,                0.25107,                 1.6503,                 1.5045,                 1.0397,              0.0081982,              0.0081982,              0.0081982
                     93,                  1.723,                 1.6389,                 1.0196,                 0.5726,                0.58718,                0.55298,                0.25148,                 1.6501,                 1.5012,                 1.0395,              0.0081784,              0.0081784,              0.0081784
                     94,                 1.7249,                 1.6326,                 1.0256,                0.57593,                0.59096,                0.55521,                0.25261,                 1.6511,                 1.4984,                   1.04,              0.0081586,              0.0081586,              0.0081586
                     95,                  1.717,                 1.6192,                 1.0196,                0.57815,                0.59086,                0.55613,                0.25322,                 1.6505,                 1.4965,                 1.0397,              0.0081388,              0.0081388,              0.0081388
                     96,                 1.7237,                 1.6351,                 1.0251,                0.57906,                0.59135,                0.55734,                 0.2537,                 1.6489,                 1.4945,                 1.0392,               0.008119,               0.008119,               0.008119
                     97,                 1.7203,                 1.6276,                 1.0199,                0.58139,                0.59234,                0.55883,                0.25477,                 1.6476,                 1.4929,                 1.0386,              0.0080992,              0.0080992,              0.0080992
                     98,                 1.7145,                 1.6354,                 1.0195,                0.58572,                0.59076,                0.55949,                0.25489,                 1.6473,                 1.4913,                 1.0385,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.7217,                 1.6321,                 1.0239,                0.58595,                0.59222,                0.56068,                0.25537,                 1.6463,                 1.4896,                 1.0382,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.7137,                 1.6272,                 1.0191,                 0.5864,                0.59453,                0.56055,                0.25562,                 1.6449,                 1.4883,                 1.0376,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.7147,                 1.6255,                  1.024,                0.58843,                0.59691,                0.56177,                0.25602,                 1.6445,                 1.4869,                 1.0375,                0.00802,                0.00802,                0.00802
                    102,                 1.7101,                 1.6117,                 1.0216,                0.58846,                0.59806,                0.56268,                0.25656,                 1.6443,                 1.4855,                 1.0374,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.7095,                 1.6189,                 1.0205,                0.58991,                0.59869,                0.56328,                0.25683,                 1.6447,                 1.4838,                 1.0376,              0.0079804,              0.0079804,              0.0079804
                    104,                 1.7019,                 1.6212,                 1.0197,                0.59059,                0.60046,                0.56475,                0.25724,                 1.6436,                 1.4828,                 1.0374,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.7139,                 1.6219,                 1.0223,                0.59194,                0.60133,                 0.5656,                0.25781,                 1.6429,                 1.4815,                 1.0371,              0.0079408,              0.0079408,              0.0079408
                    106,                 1.7202,                 1.6168,                 1.0214,                0.59216,                0.60097,                 0.5663,                0.25824,                 1.6421,                 1.4801,                  1.037,               0.007921,               0.007921,               0.007921
                    107,                 1.7153,                 1.6302,                 1.0217,                0.59266,                0.60178,                0.56736,                0.25883,                 1.6416,                  1.479,                 1.0369,              0.0079012,              0.0079012,              0.0079012
                    108,                 1.7148,                 1.6135,                 1.0237,                0.59293,                0.60206,                 0.5683,                0.25903,                 1.6417,                 1.4778,                  1.037,              0.0078814,              0.0078814,              0.0078814
                    109,                 1.7022,                 1.6116,                 1.0194,                0.59261,                0.60156,                0.56898,                0.25955,                  1.641,                 1.4769,                 1.0369,              0.0078616,              0.0078616,              0.0078616
                    110,                  1.705,                 1.5923,                  1.021,                0.59535,                0.59908,                0.56934,                0.25956,                 1.6418,                 1.4757,                 1.0373,              0.0078418,              0.0078418,              0.0078418
                    111,                 1.7028,                 1.6013,                 1.0219,                0.59566,                0.60102,                0.57035,                0.26035,                 1.6419,                 1.4745,                 1.0374,               0.007822,               0.007822,               0.007822
                    112,                 1.7062,                 1.6095,                 1.0257,                0.59571,                0.60465,                0.57111,                0.26093,                  1.641,                 1.4732,                 1.0372,              0.0078022,              0.0078022,              0.0078022
                    113,                 1.7018,                 1.6019,                 1.0211,                0.59902,                0.60261,                0.57158,                0.26139,                 1.6408,                  1.472,                 1.0372,              0.0077824,              0.0077824,              0.0077824
                    114,                 1.7071,                 1.6113,                 1.0186,                0.59984,                0.60483,                0.57288,                0.26153,                 1.6404,                 1.4709,                 1.0371,              0.0077626,              0.0077626,              0.0077626
                    115,                  1.709,                 1.6245,                 1.0211,                0.60088,                0.60665,                0.57336,                0.26194,                 1.6399,                   1.47,                 1.0369,              0.0077428,              0.0077428,              0.0077428
                    116,                  1.704,                 1.6078,                 1.0209,                0.60256,                 0.6036,                0.57417,                0.26229,                 1.6395,                 1.4693,                 1.0368,               0.007723,               0.007723,               0.007723
                    117,                 1.7008,                 1.5946,                 1.0192,                0.60313,                0.60581,                0.57479,                0.26239,                 1.6392,                 1.4681,                 1.0369,              0.0077032,              0.0077032,              0.0077032
                    118,                 1.6967,                 1.5968,                 1.0181,                 0.6032,                0.60651,                0.57484,                0.26287,                 1.6397,                 1.4667,                 1.0369,              0.0076834,              0.0076834,              0.0076834
                    119,                 1.6961,                  1.601,                 1.0159,                0.60145,                0.60605,                0.57529,                 0.2632,                 1.6392,                 1.4658,                 1.0367,              0.0076636,              0.0076636,              0.0076636
                    120,                 1.7087,                 1.5952,                 1.0178,                0.60052,                  0.606,                0.57641,                0.26363,                 1.6389,                 1.4649,                 1.0367,              0.0076438,              0.0076438,              0.0076438
                    121,                 1.6946,                 1.5966,                 1.0145,                0.60156,                0.60828,                 0.5765,                0.26418,                 1.6377,                 1.4638,                 1.0362,               0.007624,               0.007624,               0.007624
                    122,                 1.6888,                 1.5905,                 1.0133,                 0.6026,                0.60554,                0.57691,                0.26466,                 1.6364,                  1.463,                 1.0358,              0.0076042,              0.0076042,              0.0076042
                    123,                    1.7,                 1.6023,                 1.0165,                0.60437,                0.60775,                0.57774,                0.26484,                 1.6353,                 1.4625,                 1.0354,              0.0075844,              0.0075844,              0.0075844
                    124,                 1.6926,                 1.5808,                 1.0167,                0.60366,                  0.609,                0.57787,                0.26502,                 1.6344,                 1.4617,                 1.0351,              0.0075646,              0.0075646,              0.0075646
                    125,                 1.7019,                 1.6104,                 1.0154,                0.60414,                0.60837,                0.57756,                0.26569,                 1.6326,                 1.4611,                 1.0345,              0.0075448,              0.0075448,              0.0075448
                    126,                 1.6868,                 1.5947,                 1.0134,                0.60425,                0.60938,                0.57827,                0.26632,                 1.6303,                 1.4604,                  1.034,               0.007525,               0.007525,               0.007525
                    127,                 1.6968,                 1.5796,                 1.0149,                0.60537,                0.61041,                0.57854,                 0.2666,                 1.6286,                 1.4596,                 1.0333,              0.0075052,              0.0075052,              0.0075052
                    128,                 1.6951,                   1.58,                 1.0138,                0.60501,                 0.6124,                0.57886,                0.26691,                 1.6279,                 1.4589,                 1.0331,              0.0074854,              0.0074854,              0.0074854
                    129,                 1.6975,                 1.5912,                 1.0162,                0.60566,                0.61426,                0.58001,                0.26741,                 1.6265,                 1.4583,                 1.0327,              0.0074656,              0.0074656,              0.0074656
                    130,                 1.6872,                 1.5855,                 1.0149,                0.60547,                0.61478,                0.58022,                0.26804,                 1.6247,                 1.4575,                 1.0322,              0.0074458,              0.0074458,              0.0074458
                    131,                 1.6965,                 1.5773,                 1.0151,                 0.6085,                0.61369,                0.58141,                0.26828,                 1.6235,                 1.4566,                 1.0318,               0.007426,               0.007426,               0.007426
                    132,                 1.6889,                 1.5811,                 1.0132,                0.60681,                 0.6151,                0.58151,                0.26844,                 1.6216,                 1.4558,                 1.0312,              0.0074062,              0.0074062,              0.0074062
                    133,                 1.6978,                 1.5939,                 1.0144,                0.60808,                0.61244,                0.58165,                0.26894,                 1.6201,                 1.4553,                 1.0308,              0.0073864,              0.0073864,              0.0073864
                    134,                 1.6815,                 1.5751,                 1.0127,                0.60831,                 0.6154,                0.58204,                0.26918,                 1.6183,                 1.4547,                 1.0304,              0.0073666,              0.0073666,              0.0073666
                    135,                   1.69,                 1.5787,                 1.0176,                0.60843,                0.61221,                0.58298,                0.26982,                 1.6165,                  1.454,                 1.0297,              0.0073468,              0.0073468,              0.0073468
                    136,                 1.6777,                 1.5847,                 1.0122,                0.60923,                0.61544,                0.58397,                0.27011,                 1.6158,                 1.4532,                 1.0294,               0.007327,               0.007327,               0.007327
                    137,                 1.6974,                 1.5899,                 1.0146,                0.60832,                0.61429,                0.58437,                0.27029,                 1.6142,                 1.4528,                 1.0287,              0.0073072,              0.0073072,              0.0073072
                    138,                 1.6691,                 1.5729,                 1.0116,                0.60736,                0.61522,                 0.5846,                0.27066,                 1.6132,                 1.4521,                 1.0285,              0.0072874,              0.0072874,              0.0072874
                    139,                 1.6823,                 1.5841,                 1.0149,                0.60726,                0.61681,                0.58506,                0.27073,                  1.611,                  1.452,                 1.0279,              0.0072676,              0.0072676,              0.0072676
                    140,                 1.6798,                 1.5721,                 1.0159,                0.60935,                  0.616,                0.58602,                0.27117,                  1.611,                  1.451,                 1.0279,              0.0072478,              0.0072478,              0.0072478
                    141,                 1.6853,                 1.5616,                 1.0114,                0.60735,                0.61671,                0.58552,                0.27132,                 1.6104,                 1.4499,                 1.0277,               0.007228,               0.007228,               0.007228
                    142,                 1.6804,                 1.5799,                 1.0109,                0.60742,                0.61746,                0.58607,                0.27145,                 1.6095,                 1.4495,                 1.0273,              0.0072082,              0.0072082,              0.0072082
                    143,                 1.6722,                 1.5784,                 1.0091,                0.60819,                0.61873,                0.58614,                0.27187,                 1.6099,                 1.4489,                 1.0274,              0.0071884,              0.0071884,              0.0071884
                    144,                 1.6812,                 1.5661,                 1.0135,                 0.6092,                0.61949,                0.58706,                0.27208,                 1.6092,                 1.4483,                 1.0272,              0.0071686,              0.0071686,              0.0071686
                    145,                 1.6809,                 1.5698,                 1.0124,                0.61122,                0.61718,                0.58703,                0.27229,                 1.6084,                 1.4477,                 1.0271,              0.0071488,              0.0071488,              0.0071488
                    146,                 1.6702,                 1.5732,                 1.0113,                0.61258,                0.61955,                0.58772,                0.27264,                 1.6076,                 1.4468,                 1.0268,               0.007129,               0.007129,               0.007129
                    147,                 1.6751,                 1.5635,                 1.0103,                0.61146,                0.62105,                0.58775,                0.27297,                 1.6057,                 1.4464,                 1.0263,              0.0071092,              0.0071092,              0.0071092
                    148,                 1.6662,                  1.559,                 1.0109,                0.61391,                0.61902,                0.58857,                 0.2732,                 1.6045,                 1.4456,                 1.0259,              0.0070894,              0.0070894,              0.0070894
                    149,                 1.6738,                 1.5686,                 1.0131,                0.61325,                0.61998,                0.58909,                0.27358,                 1.6038,                  1.445,                 1.0257,              0.0070696,              0.0070696,              0.0070696
                    150,                 1.6721,                 1.5637,                 1.0078,                0.61216,                 0.6208,                0.58896,                0.27369,                 1.6033,                 1.4444,                 1.0255,              0.0070498,              0.0070498,              0.0070498
                    151,                 1.6671,                 1.5633,                 1.0127,                0.61124,                0.62126,                0.58869,                0.27384,                 1.6021,                  1.444,                 1.0251,                0.00703,                0.00703,                0.00703
                    152,                 1.6768,                  1.549,                 1.0085,                0.61273,                0.61766,                0.58852,                0.27381,                 1.6017,                 1.4432,                 1.0251,              0.0070102,              0.0070102,              0.0070102
